date,actual,predicted
2025-06-15 20:00:00,0.0,-0.2091
2025-06-15 21:00:00,0.0,-13.17
2025-06-15 22:00:00,0.0,-33.0
2025-06-15 23:00:00,0.0,-51.56
2025-06-16 00:00:00,0.0,-42.88
2025-06-16 01:00:00,0.0,118.25
2025-06-16 02:00:00,0.0,313.5
2025-06-16 03:00:00,0.0,621.0
2025-06-16 04:00:00,0.0,991.5
2025-06-16 05:00:00,0.0,1313.0
2025-06-16 06:00:00,0.0,1465.0
2025-06-16 07:00:00,0.0,1469.0
2025-06-16 08:00:00,0.0,1385.0
2025-06-16 09:00:00,0.0,1165.0
2025-06-16 10:00:00,0.0,810.5
2025-06-16 11:00:00,0.0,452.0
2025-06-16 12:00:00,0.0,189.4
2025-06-16 13:00:00,0.0,48.1
2025-06-16 14:00:00,0.0,-5.332
2025-06-16 15:00:00,0.0,-13.664
2025-06-16 16:00:00,173.413,-6.05
2025-06-16 17:00:00,187.732,4.07
2025-06-16 18:00:00,66.097,9.07
2025-06-16 19:00:00,10.847,7.11
2025-06-16 20:00:00,0.0,0.667
2025-06-16 21:00:00,0.0,-12.98
2025-06-16 22:00:00,0.0,-30.98
2025-06-16 23:00:00,0.0,-51.38
2025-06-17 00:00:00,0.0,-46.25
2025-06-17 01:00:00,0.0,118.0
2025-06-17 02:00:00,0.0,312.8
2025-06-17 03:00:00,0.0,619.5
2025-06-17 04:00:00,0.0,988.5
2025-06-17 05:00:00,0.072,1312.0
2025-06-17 06:00:00,28.131,1466.0
2025-06-17 07:00:00,114.837,1470.0
2025-06-17 08:00:00,241.679,1388.0
2025-06-17 09:00:00,338.293,1170.0
2025-06-17 10:00:00,472.656,816.0
2025-06-17 11:00:00,512.647,457.2
2025-06-17 12:00:00,542.875,193.0
2025-06-17 13:00:00,537.234,49.53
2025-06-17 14:00:00,445.465,-6.773
2025-06-17 15:00:00,371.269,-14.52
2025-06-17 16:00:00,241.462,-6.03
2025-06-17 17:00:00,161.409,3.559
2025-06-17 18:00:00,79.764,7.62
2025-06-17 19:00:00,11.787,7.64
2025-06-17 20:00:00,0.0,0.302
2025-06-17 21:00:00,0.0,-14.08
2025-06-17 22:00:00,0.0,-32.2
2025-06-17 23:00:00,0.0,-52.0
2025-06-18 00:00:00,0.0,-49.12
2025-06-18 01:00:00,0.0,115.56
2025-06-18 02:00:00,0.0,309.2
2025-06-18 03:00:00,0.0,617.5
2025-06-18 04:00:00,0.0,989.0
2025-06-18 05:00:00,0.0,1314.0
2025-06-18 06:00:00,33.844,1469.0
2025-06-18 07:00:00,90.395,1473.0
2025-06-18 08:00:00,167.122,1390.0
2025-06-18 09:00:00,407.21,1171.0
2025-06-18 10:00:00,483.865,816.5
2025-06-18 11:00:00,575.923,456.0
2025-06-18 12:00:00,623.001,193.1
2025-06-18 13:00:00,601.957,48.62
2025-06-18 14:00:00,557.844,-7.023
2025-06-18 15:00:00,467.955,-15.11
2025-06-18 16:00:00,341.837,-6.355
2025-06-18 17:00:00,198.868,2.21
2025-06-18 18:00:00,67.181,8.95
2025-06-18 19:00:00,10.269,7.438
2025-06-18 20:00:00,0.0,0.1826
2025-06-18 21:00:00,0.0,-13.8
2025-06-18 22:00:00,0.0,-31.95
2025-06-18 23:00:00,0.0,-52.44
2025-06-19 00:00:00,0.0,-46.34
2025-06-19 01:00:00,0.0,116.94
2025-06-19 02:00:00,0.0,310.8
2025-06-19 03:00:00,0.0,620.0
2025-06-19 04:00:00,0.0,991.5
2025-06-19 05:00:00,0.0,1316.0
2025-06-19 06:00:00,26.829,1471.0
2025-06-19 07:00:00,106.449,1474.0
2025-06-19 08:00:00,239.871,1390.0
2025-06-19 09:00:00,391.445,1170.0
2025-06-19 10:00:00,488.204,816.5
2025-06-19 11:00:00,523.277,453.8
2025-06-19 12:00:00,390.795,190.4
2025-06-19 13:00:00,416.901,48.72
2025-06-19 14:00:00,347.188,-6.0
2025-06-19 15:00:00,166.326,-14.21
2025-06-19 16:00:00,220.78,-5.707
2025-06-19 17:00:00,168.93,4.72
2025-06-19 18:00:00,37.026,8.6
2025-06-19 19:00:00,8.244,7.914
2025-06-19 20:00:00,0.0,0.2922
2025-06-19 21:00:00,0.0,-13.45
2025-06-19 22:00:00,0.0,-32.44
2025-06-19 23:00:00,0.0,-50.8
2025-06-20 00:00:00,0.0,-48.25
2025-06-20 01:00:00,0.0,116.75
2025-06-20 02:00:00,0.0,310.5
2025-06-20 03:00:00,0.0,620.0
2025-06-20 04:00:00,0.0,991.0
2025-06-20 05:00:00,0.0,1316.0
2025-06-20 06:00:00,17.862,1471.0
2025-06-20 07:00:00,67.181,1474.0
2025-06-20 08:00:00,112.017,1391.0
2025-06-20 09:00:00,153.526,1172.0
2025-06-20 10:00:00,157.504,816.0
2025-06-20 11:00:00,163.217,455.5
2025-06-20 12:00:00,159.095,192.2
2025-06-20 13:00:00,120.912,47.6
2025-06-20 14:00:00,119.683,-6.86
2025-06-20 15:00:00,96.325,-13.77
2025-06-20 16:00:00,54.526,-5.82
2025-06-20 17:00:00,28.42,3.691
2025-06-20 18:00:00,5.568,8.21
2025-06-20 19:00:00,0.0,8.055
2025-06-20 20:00:00,0.0,-0.3386
2025-06-20 21:00:00,0.0,-14.516
2025-06-20 22:00:00,0.0,-34.12
2025-06-20 23:00:00,0.0,-53.25
2025-06-21 00:00:00,0.0,-46.3
2025-06-21 01:00:00,0.0,116.3
2025-06-21 02:00:00,0.0,311.0
2025-06-21 03:00:00,0.0,619.0
2025-06-21 04:00:00,0.0,988.5
2025-06-21 05:00:00,0.0,1312.0
2025-06-21 06:00:00,0.723,1467.0
2025-06-21 07:00:00,2.603,1468.0
2025-06-21 08:00:00,22.779,1387.0
2025-06-21 09:00:00,24.949,1168.0
2025-06-21 10:00:00,66.747,815.5
2025-06-21 11:00:00,86.562,455.0
2025-06-21 12:00:00,73.111,192.6
2025-06-21 13:00:00,8.678,49.7
2025-06-21 14:00:00,24.515,-5.902
2025-06-21 15:00:00,39.123,-14.766
2025-06-21 16:00:00,47.367,-6.2
2025-06-21 17:00:00,22.346,2.834
2025-06-21 18:00:00,11.064,8.39
2025-06-21 19:00:00,0.072,6.688
2025-06-21 20:00:00,0.0,-0.2788
2025-06-21 21:00:00,0.0,-14.01
2025-06-21 22:00:00,0.0,-32.4
2025-06-21 23:00:00,0.0,-53.12
2025-06-22 00:00:00,0.0,-44.78
2025-06-22 01:00:00,0.0,119.0
2025-06-22 02:00:00,0.0,311.8
2025-06-22 03:00:00,0.0,620.0
2025-06-22 04:00:00,0.0,990.0
2025-06-22 05:00:00,0.0,1313.0
2025-06-22 06:00:00,16.633,1468.0
2025-06-22 07:00:00,67.905,1472.0
2025-06-22 08:00:00,121.707,1390.0
2025-06-22 09:00:00,250.791,1171.0
2025-06-22 10:00:00,483.359,817.0
2025-06-22 11:00:00,491.82,456.2
2025-06-22 12:00:00,468.389,193.8
2025-06-22 13:00:00,377.344,49.78
2025-06-22 14:00:00,389.059,-5.098
2025-06-22 15:00:00,465.497,-15.03
2025-06-22 16:00:00,364.255,-6.223
2025-06-22 17:00:00,270.461,3.453
2025-06-22 18:00:00,102.616,8.34
2025-06-22 19:00:00,16.054,7.05
2025-06-22 20:00:00,0.0,-0.4182
2025-06-22 21:00:00,0.0,-13.875
2025-06-22 22:00:00,0.0,-32.88
2025-06-22 23:00:00,0.0,-52.8
2025-06-23 00:00:00,0.0,-42.7
2025-06-23 01:00:00,0.0,118.0
2025-06-23 02:00:00,0.0,311.0
2025-06-23 03:00:00,0.0,618.5
2025-06-23 04:00:00,0.0,988.5
2025-06-23 05:00:00,0.579,1311.0
2025-06-23 06:00:00,24.081,1467.0
2025-06-23 07:00:00,117.296,1471.0
2025-06-23 08:00:00,285.213,1388.0
2025-06-23 09:00:00,429.917,1170.0
2025-06-23 10:00:00,533.04,816.0
2025-06-23 11:00:00,592.556,455.0
2025-06-23 12:00:00,619.602,192.6
2025-06-23 13:00:00,623.29,49.5
2025-06-23 14:00:00,561.026,-6.133
2025-06-23 15:00:00,383.708,-13.78
2025-06-23 16:00:00,359.988,-5.99
2025-06-23 17:00:00,206.895,3.695
2025-06-23 18:00:00,63.71,7.945
2025-06-23 19:00:00,10.486,6.965
2025-06-23 20:00:00,0.0,0.4216
2025-06-23 21:00:00,0.0,-14.516
2025-06-23 22:00:00,0.0,-33.16
2025-06-23 23:00:00,0.0,-52.84
2025-06-24 00:00:00,0.0,-47.2
2025-06-24 01:00:00,0.0,114.3
2025-06-24 02:00:00,0.0,308.2
2025-06-24 03:00:00,0.0,616.5
2025-06-24 04:00:00,0.0,987.5
2025-06-24 05:00:00,0.0,1311.0
2025-06-24 06:00:00,36.158,1466.0
2025-06-24 07:00:00,109.341,1469.0
2025-06-24 08:00:00,211.307,1388.0
2025-06-24 09:00:00,226.999,1169.0
2025-06-24 10:00:00,299.098,816.0
2025-06-24 11:00:00,226.421,453.8
2025-06-24 12:00:00,110.932,191.5
2025-06-24 13:00:00,95.095,50.25
2025-06-24 14:00:00,104.279,-6.773
2025-06-24 15:00:00,73.473,-14.5
2025-06-24 16:00:00,46.21,-6.594
2025-06-24 17:00:00,34.205,3.26
2025-06-24 18:00:00,6.798,8.77
2025-06-24 19:00:00,0.0,7.742
2025-06-24 20:00:00,0.0,0.594
2025-06-24 21:00:00,0.0,-14.35
2025-06-24 22:00:00,0.0,-33.2
2025-06-24 23:00:00,0.0,-52.66
2025-06-25 00:00:00,0.0,-43.94
2025-06-25 01:00:00,0.0,117.25
2025-06-25 02:00:00,0.0,310.5
2025-06-25 03:00:00,0.0,618.0
2025-06-25 04:00:00,0.0,988.5
2025-06-25 05:00:00,0.0,1312.0
2025-06-25 06:00:00,2.531,1467.0
2025-06-25 07:00:00,36.953,1469.0
2025-06-25 08:00:00,100.085,1388.0
2025-06-25 09:00:00,82.006,1170.0
2025-06-25 10:00:00,195.903,816.5
2025-06-25 11:00:00,425.217,456.0
2025-06-25 12:00:00,434.329,192.0
2025-06-25 13:00:00,501.076,48.78
2025-06-25 14:00:00,310.452,-7.195
2025-06-25 15:00:00,455.879,-14.125
2025-06-25 16:00:00,264.242,-7.195
2025-06-25 17:00:00,221.286,3.307
2025-06-25 18:00:00,91.19,8.17
2025-06-25 19:00:00,11.86,7.508
2025-06-25 20:00:00,0.0,-0.7
2025-06-25 21:00:00,0.0,-14.38
2025-06-25 22:00:00,0.0,-33.4
2025-06-25 23:00:00,0.0,-53.0
2025-06-26 00:00:00,0.0,-45.6
2025-06-26 01:00:00,0.0,117.7
2025-06-26 02:00:00,0.0,312.0
2025-06-26 03:00:00,0.0,621.0
2025-06-26 04:00:00,0.0,991.5
2025-06-26 05:00:00,0.0,1315.0
2025-06-26 06:00:00,10.413,1469.0
2025-06-26 07:00:00,99.217,1472.0
2025-06-26 08:00:00,173.196,1389.0
2025-06-26 09:00:00,166.182,1170.0
2025-06-26 10:00:00,167.99,816.0
2025-06-26 11:00:00,476.778,455.5
2025-06-26 12:00:00,478.658,192.0
2025-06-26 13:00:00,464.34,48.72
2025-06-26 14:00:00,506.717,-6.066
2025-06-26 15:00:00,312.404,-13.03
2025-06-26 16:00:00,150.923,-6.15
2025-06-26 17:00:00,147.452,2.742
2025-06-26 18:00:00,57.346,8.95
2025-06-26 19:00:00,11.137,8.04
2025-06-26 20:00:00,0.0,0.7104
2025-06-26 21:00:00,0.0,-13.266
2025-06-26 22:00:00,0.0,-32.75
2025-06-26 23:00:00,0.0,-52.28
2025-06-27 00:00:00,0.0,-45.62
2025-06-27 01:00:00,0.0,116.44
2025-06-27 02:00:00,0.0,311.0
2025-06-27 03:00:00,0.0,620.0
2025-06-27 04:00:00,0.0,991.0
2025-06-27 05:00:00,0.0,1316.0
2025-06-27 06:00:00,27.48,1471.0
2025-06-27 07:00:00,118.236,1474.0
2025-06-27 08:00:00,233.508,1391.0
2025-06-27 09:00:00,389.999,1172.0
2025-06-27 10:00:00,438.234,817.0
2025-06-27 11:00:00,554.011,456.2
2025-06-27 12:00:00,582.938,192.8
2025-06-27 13:00:00,581.853,48.94
2025-06-27 14:00:00,562.545,-6.1
2025-06-27 15:00:00,477.067,-13.69
2025-06-27 16:00:00,347.911,-5.273
2025-06-27 17:00:00,205.305,2.297
2025-06-27 18:00:00,67.109,7.867
2025-06-27 19:00:00,10.63,7.33
2025-06-27 20:00:00,0.0,-0.963
2025-06-27 21:00:00,0.0,-14.5
2025-06-27 22:00:00,0.0,-33.06
2025-06-27 23:00:00,0.0,-51.4
2025-06-28 00:00:00,0.0,-49.03
2025-06-28 01:00:00,0.0,114.4
2025-06-28 02:00:00,0.0,310.5
2025-06-28 03:00:00,0.0,620.0
2025-06-28 04:00:00,0.0,992.5
2025-06-28 05:00:00,0.0,1318.0
2025-06-28 06:00:00,34.856,1474.0
2025-06-28 07:00:00,65.735,1479.0
2025-06-28 08:00:00,185.128,1395.0
2025-06-28 09:00:00,318.985,1176.0
2025-06-28 10:00:00,447.418,820.5
2025-06-28 11:00:00,361.073,457.5
2025-06-28 12:00:00,464.701,194.2
2025-06-28 13:00:00,290.926,49.84
2025-06-28 14:00:00,334.388,-5.6
2025-06-28 15:00:00,184.695,-14.92
2025-06-28 16:00:00,92.203,-5.51
2025-06-28 17:00:00,140.148,3.236
2025-06-28 18:00:00,12.077,8.22
2025-06-28 19:00:00,12.872,6.766
2025-06-28 20:00:00,0.0,-0.6973
2025-06-28 21:00:00,0.0,-14.52
2025-06-28 22:00:00,0.0,-32.6
2025-06-28 23:00:00,0.0,-52.47
2025-06-29 00:00:00,0.0,-49.6
2025-06-29 01:00:00,0.0,113.1
2025-06-29 02:00:00,0.0,307.8
2025-06-29 03:00:00,0.0,615.5
2025-06-29 04:00:00,0.0,986.5
2025-06-29 05:00:00,0.0,1311.0
2025-06-29 06:00:00,1.446,1468.0
2025-06-29 07:00:00,48.452,1472.0
2025-06-29 08:00:00,140.365,1391.0
2025-06-29 09:00:00,317.683,1172.0
2025-06-29 10:00:00,498.979,817.0
2025-06-29 11:00:00,382.695,455.5
2025-06-29 12:00:00,562.906,192.8
2025-06-29 13:00:00,501.582,48.9
2025-06-29 14:00:00,403.956,-6.26
2025-06-29 15:00:00,430.785,-14.46
2025-06-29 16:00:00,365.267,-5.6
2025-06-29 17:00:00,217.381,3.24
2025-06-29 18:00:00,90.684,9.62
2025-06-29 19:00:00,5.496,7.527
2025-06-29 20:00:00,0.0,0.747
2025-06-29 21:00:00,0.0,-13.33
2025-06-29 22:00:00,0.0,-33.16
2025-06-29 23:00:00,0.0,-52.4
2025-06-30 00:00:00,0.0,-45.62
2025-06-30 01:00:00,0.0,116.3
2025-06-30 02:00:00,0.0,310.5
2025-06-30 03:00:00,0.0,618.0
2025-06-30 04:00:00,0.0,990.0
2025-06-30 05:00:00,0.0,1314.0
2025-06-30 06:00:00,18.007,1468.0
2025-06-30 07:00:00,105.003,1471.0
2025-06-30 08:00:00,212.753,1389.0
2025-06-30 09:00:00,295.844,1171.0
2025-06-30 10:00:00,341.114,817.0
2025-06-30 11:00:00,483.286,455.5
2025-06-30 12:00:00,606.296,191.9
2025-06-30 13:00:00,457.831,48.66
2025-06-30 14:00:00,236.328,-6.707
2025-06-30 15:00:00,240.161,-14.06
2025-06-30 16:00:00,176.957,-5.305
2025-06-30 17:00:00,80.704,3.25
2025-06-30 18:00:00,36.519,8.51
2025-06-30 19:00:00,8.967,7.992
2025-06-30 20:00:00,0.0,0.1361
2025-06-30 21:00:00,0.0,-13.34
2025-06-30 22:00:00,0.0,-32.66
2025-06-30 23:00:00,0.0,-51.75
2025-07-01 00:00:00,0.0,-46.78
2025-07-01 01:00:00,0.0,116.94
2025-07-01 02:00:00,0.0,310.5
2025-07-01 03:00:00,0.0,619.0
2025-07-01 04:00:00,0.0,991.5
2025-07-01 05:00:00,0.0,1316.0
2025-07-01 06:00:00,24.587,1472.0
2025-07-01 07:00:00,93.938,1476.0
2025-07-01 08:00:00,261.494,1394.0
2025-07-01 09:00:00,387.179,1174.0
2025-07-01 10:00:00,511.779,820.0
2025-07-01 11:00:00,543.381,457.2
2025-07-01 12:00:00,491.097,194.2
2025-07-01 13:00:00,359.048,49.0
2025-07-01 14:00:00,480.755,-5.29
2025-07-01 15:00:00,224.468,-14.41
2025-07-01 16:00:00,176.74,-5.617
2025-07-01 17:00:00,139.859,1.295
2025-07-01 18:00:00,77.016,7.61
2025-07-01 19:00:00,15.114,7.477
2025-07-01 20:00:00,0.0,0.395
2025-07-01 21:00:00,0.0,-13.58
2025-07-01 22:00:00,0.0,-32.06
2025-07-01 23:00:00,0.0,-51.38
2025-07-02 00:00:00,0.0,-48.62
2025-07-02 01:00:00,0.0,116.2
2025-07-02 02:00:00,0.0,309.8
2025-07-02 03:00:00,0.0,619.0
2025-07-02 04:00:00,0.0,991.5
2025-07-02 05:00:00,0.0,1317.0
2025-07-02 06:00:00,13.306,1473.0
2025-07-02 07:00:00,96.975,1476.0
2025-07-02 08:00:00,271.112,1396.0
2025-07-02 09:00:00,442.645,1175.0
2025-07-02 10:00:00,466.22,821.0
2025-07-02 11:00:00,566.594,457.5
2025-07-02 12:00:00,544.972,193.5
2025-07-02 13:00:00,570.572,48.66
2025-07-02 14:00:00,595.159,-5.83
2025-07-02 15:00:00,464.412,-15.125
2025-07-02 16:00:00,352.973,-6.383
2025-07-02 17:00:00,221.142,2.941
2025-07-02 18:00:00,60.384,7.49
2025-07-02 19:00:00,6.508,7.707
2025-07-02 20:00:00,0.0,-0.1394
2025-07-02 21:00:00,0.0,-13.85
2025-07-02 22:00:00,0.0,-32.44
2025-07-02 23:00:00,0.0,-53.2
2025-07-03 00:00:00,0.0,-46.66
2025-07-03 01:00:00,0.0,117.25
2025-07-03 02:00:00,0.0,310.5
2025-07-03 03:00:00,0.0,618.5
2025-07-03 04:00:00,0.0,990.0
2025-07-03 05:00:00,0.0,1315.0
2025-07-03 06:00:00,24.37,1469.0
2025-07-03 07:00:00,94.155,1473.0
2025-07-03 08:00:00,206.679,1392.0
2025-07-03 09:00:00,241.39,1173.0
2025-07-03 10:00:00,519.372,817.5
2025-07-03 11:00:00,457.108,456.2
2025-07-03 12:00:00,618.3,192.1
2025-07-03 13:00:00,488.999,49.34
2025-07-03 14:00:00,536.872,-6.484
2025-07-03 15:00:00,462.098,-14.59
2025-07-03 16:00:00,340.68,-6.367
2025-07-03 17:00:00,195.903,2.752
2025-07-03 18:00:00,84.32,8.555
2025-07-03 19:00:00,24.877,6.484
2025-07-03 20:00:00,0.0,-1.312
2025-07-03 21:00:00,0.0,-14.484
2025-07-03 22:00:00,0.0,-32.0
2025-07-03 23:00:00,0.0,-50.94
2025-07-04 00:00:00,0.0,-49.38
2025-07-04 01:00:00,0.0,116.5
2025-07-04 02:00:00,0.0,311.0
2025-07-04 03:00:00,0.0,621.0
2025-07-04 04:00:00,0.0,993.5
2025-07-04 05:00:00,0.0,1319.0
2025-07-04 06:00:00,43.606,1476.0
2025-07-04 07:00:00,132.483,1480.0
2025-07-04 08:00:00,251.153,1397.0
2025-07-04 09:00:00,358.542,1178.0
2025-07-04 10:00:00,541.501,823.0
2025-07-04 11:00:00,561.894,457.5
2025-07-04 12:00:00,489.289,194.9
2025-07-04 13:00:00,561.821,49.34
2025-07-04 14:00:00,434.329,-6.066
2025-07-04 15:00:00,354.42,-14.33
2025-07-04 16:00:00,360.928,-6.223
2025-07-04 17:00:00,172.545,3.549
2025-07-04 18:00:00,80.704,8.89
2025-07-04 19:00:00,20.899,7.297
2025-07-04 20:00:00,0.0,0.3584
2025-07-04 21:00:00,0.0,-12.79
2025-07-04 22:00:00,0.0,-32.75
2025-07-04 23:00:00,0.0,-52.2
2025-07-05 00:00:00,0.0,-40.94
2025-07-05 01:00:00,0.0,120.1
2025-07-05 02:00:00,0.0,312.8
2025-07-05 03:00:00,0.0,621.0
2025-07-05 04:00:00,0.0,991.0
2025-07-05 05:00:00,0.0,1315.0
2025-07-05 06:00:00,26.829,1468.0
2025-07-05 07:00:00,105.364,1473.0
2025-07-05 08:00:00,254.262,1390.0
2025-07-05 09:00:00,405.692,1170.0
2025-07-05 10:00:00,499.413,815.5
2025-07-05 11:00:00,569.993,456.0
2025-07-05 12:00:00,613.889,191.5
2025-07-05 13:00:00,606.006,49.94
2025-07-05 14:00:00,563.051,-6.18
2025-07-05 15:00:00,482.491,-15.72
2025-07-05 16:00:00,352.539,-6.62
2025-07-05 17:00:00,210.945,3.014
2025-07-05 18:00:00,59.877,7.78
2025-07-05 19:00:00,2.025,7.086
2025-07-05 20:00:00,0.0,-0.1958
2025-07-05 21:00:00,0.0,-14.78
2025-07-05 22:00:00,0.0,-33.0
2025-07-05 23:00:00,0.0,-52.38
2025-07-06 00:00:00,0.0,-46.28
2025-07-06 01:00:00,0.0,113.9
2025-07-06 02:00:00,0.0,309.2
2025-07-06 03:00:00,0.0,618.0
2025-07-06 04:00:00,0.0,990.0
2025-07-06 05:00:00,0.0,1314.0
2025-07-06 06:00:00,15.62,1468.0
2025-07-06 07:00:00,95.095,1473.0
2025-07-06 08:00:00,214.923,1389.0
2025-07-06 09:00:00,352.973,1169.0
2025-07-06 10:00:00,459.278,814.5
2025-07-06 11:00:00,494.785,453.0
2025-07-06 12:00:00,446.044,191.2
2025-07-06 13:00:00,439.825,48.6
2025-07-06 14:00:00,513.081,-6.43
2025-07-06 15:00:00,437.727,-14.86
2025-07-06 16:00:00,333.81,-5.594
2025-07-06 17:00:00,200.966,3.678
2025-07-06 18:00:00,77.378,8.914
2025-07-06 19:00:00,13.451,7.88
2025-07-06 20:00:00,0.0,-0.02655
2025-07-06 21:00:00,0.0,-14.3
2025-07-06 22:00:00,0.0,-33.62
2025-07-06 23:00:00,0.0,-51.16
2025-07-07 00:00:00,0.0,-44.97
2025-07-07 01:00:00,0.0,117.4
2025-07-07 02:00:00,0.0,312.0
2025-07-07 03:00:00,0.0,622.0
2025-07-07 04:00:00,0.0,993.5
2025-07-07 05:00:00,0.0,1317.0
2025-07-07 06:00:00,31.096,1470.0
2025-07-07 07:00:00,108.618,1474.0
2025-07-07 08:00:00,241.173,1390.0
2025-07-07 09:00:00,389.493,1169.0
2025-07-07 10:00:00,503.029,815.0
2025-07-07 11:00:00,578.092,452.5
2025-07-07 12:00:00,603.186,192.0
2025-07-07 13:00:00,579.828,48.5
2025-07-07 14:00:00,549.311,-6.31
2025-07-07 15:00:00,307.053,-13.03
2025-07-07 16:00:00,348.707,-5.69
2025-07-07 17:00:00,207.185,4.348
2025-07-07 18:00:00,92.058,8.68
2025-07-07 19:00:00,13.451,6.887
2025-07-07 20:00:00,0.0,0.2191
2025-07-07 21:00:00,0.0,-13.875
2025-07-07 22:00:00,0.0,-32.9
2025-07-07 23:00:00,0.0,-52.12
2025-07-08 00:00:00,0.0,-42.7
2025-07-08 01:00:00,0.0,119.5
2025-07-08 02:00:00,0.0,313.2
2025-07-08 03:00:00,0.0,622.0
2025-07-08 04:00:00,0.0,992.5
2025-07-08 05:00:00,0.0,1316.0
2025-07-08 06:00:00,20.827,1470.0
2025-07-08 07:00:00,95.746,1474.0
2025-07-08 08:00:00,233.58,1390.0
2025-07-08 09:00:00,367.22,1171.0
2025-07-08 10:00:00,431.725,817.0
2025-07-08 11:00:00,474.753,453.8
2025-07-08 12:00:00,332.942,192.0
2025-07-08 13:00:00,376.838,48.94
2025-07-08 14:00:00,371.125,-5.83
2025-07-08 15:00:00,391.662,-14.96
2025-07-08 16:00:00,279.139,-5.973
2025-07-08 17:00:00,191.781,3.06
2025-07-08 18:00:00,69.062,8.05
2025-07-08 19:00:00,11.715,7.242
2025-07-08 20:00:00,0.0,-0.09625
2025-07-08 21:00:00,0.0,-13.36
2025-07-08 22:00:00,0.0,-32.84
2025-07-08 23:00:00,0.0,-52.25
2025-07-09 00:00:00,0.0,-42.0
2025-07-09 01:00:00,0.0,119.06
2025-07-09 02:00:00,0.0,313.5
2025-07-09 03:00:00,0.0,621.5
2025-07-09 04:00:00,0.0,991.5
2025-07-09 05:00:00,0.0,1315.0
2025-07-09 06:00:00,19.887,1469.0
2025-07-09 07:00:00,99.29,1471.0
2025-07-09 08:00:00,264.893,1389.0
2025-07-09 09:00:00,417.551,1168.0
2025-07-09 10:00:00,519.734,814.5
2025-07-09 11:00:00,588.723,453.0
2025-07-09 12:00:00,564.859,191.5
2025-07-09 13:00:00,596.099,47.97
2025-07-09 14:00:00,556.325,-6.996
2025-07-09 15:00:00,480.755,-12.766
2025-07-09 16:00:00,367.075,-5.492
2025-07-09 17:00:00,214.344,3.938
2025-07-09 18:00:00,61.468,8.36
2025-07-09 19:00:00,9.112,7.348
2025-07-09 20:00:00,0.0,0.2954
2025-07-09 21:00:00,0.0,-13.99
2025-07-09 22:00:00,0.0,-32.47
2025-07-09 23:00:00,0.0,-51.06
2025-07-10 00:00:00,0.0,-48.0
2025-07-10 01:00:00,0.0,115.44
2025-07-10 02:00:00,0.0,310.5
2025-07-10 03:00:00,0.0,620.0
2025-07-10 04:00:00,0.0,993.5
2025-07-10 05:00:00,0.0,1319.0
2025-07-10 06:00:00,19.742,1474.0
2025-07-10 07:00:00,71.448,1478.0
2025-07-10 08:00:00,132.266,1395.0
2025-07-10 09:00:00,192.071,1175.0
2025-07-10 10:00:00,523.422,820.5
2025-07-10 11:00:00,585.541,457.2
2025-07-10 12:00:00,603.909,192.8
2025-07-10 13:00:00,604.198,49.4
2025-07-10 14:00:00,564.28,-5.336
2025-07-10 15:00:00,453.203,-14.16
2025-07-10 16:00:00,341.114,-6.027
2025-07-10 17:00:00,150.417,2.781
2025-07-10 18:00:00,54.743,7.81
2025-07-10 19:00:00,8.606,7.63
2025-07-10 20:00:00,0.0,-0.4082
2025-07-10 21:00:00,0.0,-14.125
2025-07-10 22:00:00,0.0,-33.12
2025-07-10 23:00:00,0.0,-52.16
2025-07-11 00:00:00,0.0,-45.7
2025-07-11 01:00:00,0.0,116.2
2025-07-11 02:00:00,0.0,309.5
2025-07-11 03:00:00,0.0,618.0
2025-07-11 04:00:00,0.0,988.5
2025-07-11 05:00:00,0.0,1312.0
2025-07-11 06:00:00,19.67,1468.0
2025-07-11 07:00:00,102.616,1471.0
2025-07-11 08:00:00,262.723,1389.0
2025-07-11 09:00:00,415.599,1171.0
2025-07-11 10:00:00,528.05,818.5
2025-07-11 11:00:00,589.157,457.5
2025-07-11 12:00:00,614.395,193.5
2025-07-11 13:00:00,610.851,49.5
2025-07-11 14:00:00,569.848,-6.67
2025-07-11 15:00:00,492.687,-14.69
2025-07-11 16:00:00,372.065,-6.766
2025-07-11 17:00:00,216.803,3.29
2025-07-11 18:00:00,64.289,8.734
2025-07-11 19:00:00,7.521,8.516
2025-07-11 20:00:00,0.0,0.7866
2025-07-11 21:00:00,0.0,-12.95
2025-07-11 22:00:00,0.0,-32.97
2025-07-11 23:00:00,0.0,-51.5
2025-07-12 00:00:00,0.0,-47.38
2025-07-12 01:00:00,0.0,116.1
2025-07-12 02:00:00,0.0,310.5
2025-07-12 03:00:00,0.0,619.5
2025-07-12 04:00:00,0.0,992.5
2025-07-12 05:00:00,0.651,1318.0
2025-07-12 06:00:00,33.482,1474.0
2025-07-12 07:00:00,114.621,1477.0
2025-07-12 08:00:00,284.056,1395.0
2025-07-12 09:00:00,424.494,1177.0
2025-07-12 10:00:00,475.332,821.0
2025-07-12 11:00:00,519.951,458.5
2025-07-12 12:00:00,603.041,194.9
2025-07-12 13:00:00,576.935,49.8
2025-07-12 14:00:00,563.195,-6.254
2025-07-12 15:00:00,451.034,-15.47
2025-07-12 16:00:00,371.848,-6.42
2025-07-12 17:00:00,218.394,1.361
2025-07-12 18:00:00,66.024,8.625
2025-07-12 19:00:00,8.316,7.023
2025-07-12 20:00:00,0.0,-0.488
