날짜,실제발전량(MWh),예측발전량(MWh),오차(MWh)
2025-04-17 08:00:00,72.432,43.28,-29.150750000000002
2025-04-17 09:00:00,107.856,42.8,-65.0435
2025-04-17 10:00:00,194.184,41.8,-152.3715
2025-04-17 11:00:00,199.224,38.16,-161.06775
2025-04-17 12:00:00,151.2,34.0,-117.19999999999999
2025-04-17 13:00:00,201.888,28.69,-173.2005
2025-04-17 14:00:00,204.048,22.11,-181.938625
2025-04-17 15:00:00,156.024,15.62,-140.4068125
2025-04-17 16:00:00,125.136,9.96,-115.1750625
2025-04-17 17:00:00,66.024,4.973,-61.05134375
2025-04-17 18:00:00,11.16,1.766,-9.394375
2025-04-17 19:00:00,0.0,1.188,1.1884765625
2025-04-17 20:00:00,0.0,3.588,3.587890625
2025-04-17 21:00:00,0.0,11.164,11.1640625
2025-04-17 22:00:00,0.0,23.08,23.078125
2025-04-17 23:00:00,0.0,39.7,39.6875
2025-04-18 00:00:00,0.0,3716.0,3716.0
2025-04-18 01:00:00,0.0,100.6,100.625
2025-04-18 02:00:00,0.0,-1.241,-1.2412109375
2025-04-18 03:00:00,0.0,124.06,124.0625
2025-04-18 04:00:00,0.0,14.17,14.171875
2025-04-18 05:00:00,0.0,39.88,39.875
2025-04-18 06:00:00,14.832,33.06,18.2305
2025-04-18 07:00:00,98.496,38.62,-59.870999999999995
2025-04-18 08:00:00,231.12,41.75,-189.37
2025-04-18 09:00:00,386.28,42.1,-344.18625
2025-04-18 10:00:00,493.416,40.8,-452.6035
2025-04-18 11:00:00,548.064,38.3,-509.75149999999996
2025-04-18 12:00:00,563.832,33.7,-530.1445
2025-04-18 13:00:00,555.984,28.86,-527.124625
2025-04-18 14:00:00,502.704,22.16,-480.54775
2025-04-18 15:00:00,406.728,15.54,-391.1889375
2025-04-18 16:00:00,267.264,9.95,-257.310875
2025-04-18 17:00:00,128.736,4.176,-124.56021874999999
2025-04-18 18:00:00,24.768,1.357,-23.410578125
2025-04-18 19:00:00,0.0,0.75,0.75
2025-04-18 20:00:00,0.0,2.812,2.8125
2025-04-18 21:00:00,0.0,10.45,10.453125
2025-04-18 22:00:00,0.0,22.66,22.65625
2025-04-18 23:00:00,0.0,39.34,39.34375
2025-04-19 00:00:00,0.0,3808.0,3808.0
2025-04-19 01:00:00,0.0,82.9,82.875
2025-04-19 02:00:00,0.0,31.2,31.203125
2025-04-19 03:00:00,0.0,123.6,123.625
2025-04-19 04:00:00,0.0,14.516,14.515625
2025-04-19 05:00:00,0.0,42.94,42.9375
2025-04-19 06:00:00,15.912,34.4,18.49425
2025-04-19 07:00:00,106.344,40.2,-66.1565
2025-04-19 08:00:00,236.16,43.16,-193.00375
2025-04-19 09:00:00,303.912,42.47,-261.44325
2025-04-19 10:00:00,257.256,41.47,-215.78724999999997
2025-04-19 11:00:00,404.352,38.28,-366.07075
2025-04-19 12:00:00,484.92,33.5,-451.42
2025-04-19 13:00:00,491.544,28.08,-463.465875
2025-04-19 14:00:00,525.312,22.06,-503.2495
2025-04-19 15:00:00,348.984,15.75,-333.234
2025-04-19 16:00:00,191.664,9.44,-182.2265
2025-04-19 17:00:00,25.272,4.605,-20.66653125
2025-04-19 18:00:00,0.0,2.258,2.2578125
2025-04-19 19:00:00,0.0,1.699,1.69921875
2025-04-19 20:00:00,0.0,4.035,4.03515625
2025-04-19 21:00:00,0.0,11.66,11.65625
2025-04-19 22:00:00,0.0,23.11,23.109375
2025-04-19 23:00:00,0.0,39.8,39.8125
2025-04-20 00:00:00,0.0,3722.0,3722.0
2025-04-20 01:00:00,0.0,103.8,103.8125
2025-04-20 02:00:00,0.0,-2.363,-2.36328125
2025-04-20 03:00:00,0.0,119.6,119.625
2025-04-20 04:00:00,0.0,14.35,14.3515625
2025-04-20 05:00:00,0.0,39.56,39.5625
2025-04-20 06:00:00,0.0,33.34,33.34375
2025-04-20 07:00:00,16.704,38.78,22.07725
2025-04-20 08:00:00,74.304,41.62,-32.679
2025-04-20 09:00:00,86.904,41.84,-45.060249999999996
2025-04-20 10:00:00,75.672,41.53,-34.14075
2025-04-20 11:00:00,65.808,38.2,-27.620500000000007
2025-04-20 12:00:00,67.896,34.5,-33.396
2025-04-20 13:00:00,55.008,28.6,-26.414250000000003
2025-04-20 14:00:00,74.376,22.22,-52.157250000000005
2025-04-20 15:00:00,59.832,15.51,-44.3241875
2025-04-20 16:00:00,31.896,9.234,-22.661625
2025-04-20 17:00:00,11.88,4.69,-7.188593750000001
2025-04-20 18:00:00,0.0,1.122,1.1220703125
2025-04-20 19:00:00,0.0,0.3684,0.368408203125
2025-04-20 20:00:00,0.0,3.266,3.265625
2025-04-20 21:00:00,0.0,9.57,9.5703125
2025-04-20 22:00:00,0.0,21.81,21.8125
2025-04-20 23:00:00,0.0,40.97,40.96875
2025-04-21 00:00:00,0.0,3804.0,3804.0
2025-04-21 01:00:00,0.0,91.0,91.0
2025-04-21 02:00:00,0.0,33.5,33.5
2025-04-21 03:00:00,0.0,116.75,116.75
2025-04-21 04:00:00,0.0,14.22,14.21875
2025-04-21 05:00:00,0.0,43.44,43.4375
2025-04-21 06:00:00,7.56,35.1,27.53375
2025-04-21 07:00:00,69.984,41.12,-28.858999999999995
2025-04-21 08:00:00,261.792,43.4,-218.38574999999997
2025-04-21 09:00:00,365.112,42.75,-322.362
2025-04-21 10:00:00,393.12,41.5,-351.62
2025-04-21 11:00:00,411.84,38.9,-372.93375
2025-04-21 12:00:00,446.04,34.03,-412.00875
2025-04-21 13:00:00,527.4,28.62,-498.775
2025-04-21 14:00:00,546.768,22.56,-524.2055
2025-04-21 15:00:00,453.528,15.91,-437.62175
2025-04-21 16:00:00,310.752,9.77,-300.9785625
2025-04-21 17:00:00,160.056,4.85,-155.2044375
2025-04-21 18:00:00,30.384,2.016,-28.368375
2025-04-21 19:00:00,0.0,1.494,1.494140625
2025-04-21 20:00:00,0.0,3.854,3.853515625
2025-04-21 21:00:00,0.0,10.72,10.71875
2025-04-21 22:00:00,0.0,22.67,22.671875
2025-04-21 23:00:00,0.0,39.9,39.90625
2025-04-22 00:00:00,0.0,3732.0,3732.0
2025-04-22 01:00:00,0.0,102.4,102.375
2025-04-22 02:00:00,0.0,-0.886,-0.88623046875
2025-04-22 03:00:00,0.0,122.5,122.5
2025-04-22 04:00:00,0.0,13.82,13.8203125
2025-04-22 05:00:00,0.0,40.06,40.0625
2025-04-22 06:00:00,0.0,33.34,33.34375
2025-04-22 07:00:00,4.392,38.28,33.88925
2025-04-22 08:00:00,42.912,42.0,-0.911999999999999
2025-04-22 09:00:00,64.296,41.8,-22.483500000000006
2025-04-22 10:00:00,83.304,41.47,-41.83525
2025-04-22 11:00:00,83.304,38.16,-45.14775
2025-04-22 12:00:00,160.488,33.7,-126.8005
2025-04-22 13:00:00,167.832,28.62,-139.207
2025-04-22 14:00:00,78.12,22.4,-55.713750000000005
2025-04-22 15:00:00,40.32,15.51,-24.8121875
2025-04-22 16:00:00,30.744,9.83,-20.915875
2025-04-22 17:00:00,12.168,4.625,-7.542999999999999
2025-04-22 18:00:00,1.44,1.288,-0.15191406249999995
2025-04-22 19:00:00,0.0,0.1029,0.1029052734375
2025-04-22 20:00:00,0.0,3.445,3.4453125
2025-04-22 21:00:00,0.0,9.95,9.953125
2025-04-22 22:00:00,0.0,21.48,21.484375
2025-04-22 23:00:00,0.0,40.34,40.34375
2025-04-23 00:00:00,0.0,3786.0,3786.0
2025-04-23 01:00:00,0.0,88.56,88.5625
2025-04-23 02:00:00,0.0,29.38,29.375
2025-04-23 03:00:00,0.0,118.6,118.625
2025-04-23 04:00:00,0.0,13.664,13.6640625
2025-04-23 05:00:00,0.0,42.62,42.625
2025-04-23 06:00:00,13.896,34.78,20.88525
2025-04-23 07:00:00,72.0,40.6,-31.40625
2025-04-23 08:00:00,91.656,42.97,-48.687250000000006
2025-04-23 09:00:00,92.16,42.47,-49.69125
2025-04-23 10:00:00,176.544,41.28,-135.26275
2025-04-23 11:00:00,372.816,38.38,-334.441
2025-04-23 12:00:00,317.304,34.22,-283.08525
2025-04-23 13:00:00,232.632,28.52,-204.116375
2025-04-23 14:00:00,408.456,22.11,-386.346625
2025-04-23 15:00:00,341.784,16.22,-325.56525
2025-04-23 16:00:00,116.064,9.75,-106.314
2025-04-23 17:00:00,39.24,4.9,-34.3415625
2025-04-23 18:00:00,3.888,2.22,-1.667296875
2025-04-23 19:00:00,0.0,1.065,1.0654296875
2025-04-23 20:00:00,0.0,3.764,3.763671875
2025-04-23 21:00:00,0.0,10.7,10.703125
2025-04-23 22:00:00,0.0,23.02,23.015625
2025-04-23 23:00:00,0.0,39.9,39.90625
2025-04-24 00:00:00,0.0,3728.0,3728.0
2025-04-24 01:00:00,0.0,100.44,100.4375
2025-04-24 02:00:00,0.0,1.013,1.0126953125
2025-04-24 03:00:00,0.0,119.94,119.9375
2025-04-24 04:00:00,0.0,13.93,13.9296875
2025-04-24 05:00:00,0.0,40.1,40.09375
2025-04-24 06:00:00,10.224,32.88,22.651
2025-04-24 07:00:00,111.744,38.8,-72.9315
2025-04-24 08:00:00,277.2,41.6,-235.60625
2025-04-24 09:00:00,455.328,41.75,-413.578
2025-04-24 10:00:00,533.16,40.94,-492.22249999999997
2025-04-24 11:00:00,592.92,38.28,-554.63875
2025-04-24 12:00:00,611.352,33.88,-577.477
2025-04-24 13:00:00,599.256,28.58,-570.677875
2025-04-24 14:00:00,526.392,22.3,-504.09512500000005
2025-04-24 15:00:00,454.68,15.56,-439.1175
2025-04-24 16:00:00,265.464,9.61,-255.854625
2025-04-24 17:00:00,123.192,4.785,-118.40684375
2025-04-24 18:00:00,26.136,1.02,-25.11646875
2025-04-24 19:00:00,0.0,0.5444,0.54443359375
2025-04-24 20:00:00,0.0,3.17,3.169921875
2025-04-24 21:00:00,0.0,9.836,9.8359375
2025-04-24 22:00:00,0.0,22.27,22.265625
2025-04-24 23:00:00,0.0,40.47,40.46875
2025-04-25 00:00:00,0.0,3794.0,3794.0
2025-04-25 01:00:00,0.0,88.5,88.5
2025-04-25 02:00:00,0.0,30.25,30.25
2025-04-25 03:00:00,0.0,116.94,116.9375
2025-04-25 04:00:00,0.0,13.95,13.953125
2025-04-25 05:00:00,0.0,42.7,42.6875
2025-04-25 06:00:00,25.056,35.0,9.943999999999999
2025-04-25 07:00:00,108.864,41.06,-67.8015
2025-04-25 08:00:00,255.816,42.88,-212.941
2025-04-25 09:00:00,409.392,43.16,-366.23575
2025-04-25 10:00:00,430.2,41.66,-388.54375
2025-04-25 11:00:00,527.256,38.66,-488.59975
2025-04-25 12:00:00,627.768,34.34,-593.42425
2025-04-25 13:00:00,630.072,28.7,-601.368875
2025-04-25 14:00:00,580.752,21.97,-558.78325
2025-04-25 15:00:00,483.624,15.79,-467.8349375
2025-04-25 16:00:00,345.456,9.74,-335.7138125
2025-04-25 17:00:00,182.664,4.668,-177.99603125
2025-04-25 18:00:00,37.008,1.909,-35.0988203125
2025-04-25 19:00:00,0.0,1.092,1.091796875
2025-04-25 20:00:00,0.0,3.654,3.654296875
2025-04-25 21:00:00,0.0,11.16,11.15625
2025-04-25 22:00:00,0.0,22.92,22.921875
2025-04-25 23:00:00,0.0,39.78,39.78125
2025-04-26 00:00:00,0.0,3732.0,3732.0
2025-04-26 01:00:00,0.0,101.44,101.4375
2025-04-26 02:00:00,0.0,0.956,0.9560546875
2025-04-26 03:00:00,0.0,121.1,121.125
2025-04-26 04:00:00,0.0,14.34,14.34375
2025-04-26 05:00:00,0.0,39.97,39.96875
2025-04-26 06:00:00,16.488,33.2,16.6995
2025-04-26 07:00:00,121.752,39.16,-82.59575
2025-04-26 08:00:00,304.704,41.5,-263.204
2025-04-26 09:00:00,452.304,42.1,-410.21025
2025-04-26 10:00:00,18.36,41.06,22.7025
2025-04-26 11:00:00,0.0,38.06,38.0625
2025-04-26 12:00:00,0.0,34.1,34.09375
2025-04-26 13:00:00,367.416,28.16,-339.25975
2025-04-26 14:00:00,568.224,22.61,-545.614625
2025-04-26 15:00:00,477.072,15.67,-461.400125
2025-04-26 16:00:00,340.56,9.31,-331.2475
2025-04-26 17:00:00,173.592,4.566,-169.02559375
2025-04-26 18:00:00,36.72,1.291,-35.428984375
2025-04-26 19:00:00,0.0,0.5776,0.57763671875
2025-04-26 20:00:00,0.0,3.045,3.044921875
2025-04-26 21:00:00,0.0,10.516,10.515625
2025-04-26 22:00:00,0.0,22.16,22.15625
2025-04-26 23:00:00,0.0,39.8,39.8125
2025-04-27 00:00:00,0.0,3790.0,3790.0
2025-04-27 01:00:00,0.0,89.3,89.3125
2025-04-27 02:00:00,0.0,28.7,28.703125
2025-04-27 03:00:00,0.0,120.1,120.125
2025-04-27 04:00:00,0.0,14.39,14.390625
2025-04-27 05:00:00,0.0,42.8,42.8125
2025-04-27 06:00:00,29.664,34.7,5.0234999999999985
2025-04-27 07:00:00,121.824,40.97,-80.85525
2025-04-27 08:00:00,275.328,42.7,-232.64049999999997
2025-04-27 09:00:00,425.376,42.94,-382.4385
2025-04-27 10:00:00,526.752,41.56,-485.18949999999995
2025-04-27 11:00:00,551.736,38.1,-513.64225
2025-04-27 12:00:00,575.64,34.25,-541.39
2025-04-27 13:00:00,562.896,28.39,-534.505375
2025-04-27 14:00:00,489.6,22.53,-467.06875
2025-04-27 15:00:00,333.936,15.54,-318.3969375
2025-04-27 16:00:00,209.52,9.8,-199.723125
2025-04-27 17:00:00,124.416,5.227,-119.1894375
2025-04-27 18:00:00,21.096,2.064,-19.031546875
2025-04-27 19:00:00,0.0,0.8765,0.87646484375
2025-04-27 20:00:00,0.0,4.438,4.4375
2025-04-27 21:00:00,0.0,10.87,10.8671875
2025-04-27 22:00:00,0.0,22.38,22.375
2025-04-27 23:00:00,0.0,40.94,40.9375
2025-04-28 00:00:00,0.0,3708.0,3708.0
2025-04-28 01:00:00,0.0,106.75,106.75
2025-04-28 02:00:00,0.0,0.2622,0.26220703125
2025-04-28 03:00:00,0.0,117.25,117.25
2025-04-28 04:00:00,0.0,13.914,13.9140625
2025-04-28 05:00:00,0.0,40.53,40.53125
2025-04-28 06:00:00,21.528,33.12,11.597000000000001
2025-04-28 07:00:00,94.392,39.16,-55.235749999999996
2025-04-28 08:00:00,224.136,42.0,-182.136
2025-04-28 09:00:00,415.152,42.0,-373.152
2025-04-28 10:00:00,538.056,41.53,-496.52475000000004
2025-04-28 11:00:00,590.112,38.44,-551.6745
2025-04-28 12:00:00,578.808,34.6,-544.21425
2025-04-28 13:00:00,605.088,28.81,-576.2755
2025-04-28 14:00:00,568.296,22.33,-545.967875
2025-04-28 15:00:00,486.432,15.72,-470.71325
2025-04-28 16:00:00,356.04,9.25,-346.79
2025-04-28 17:00:00,189.288,4.65,-184.6395625
2025-04-28 18:00:00,35.424,1.281,-34.14275
2025-04-28 19:00:00,0.0,0.1859,0.1859130859375
2025-04-28 20:00:00,0.0,3.266,3.265625
2025-04-28 21:00:00,0.0,9.96,9.9609375
2025-04-28 22:00:00,0.0,22.17,22.171875
2025-04-28 23:00:00,0.0,40.78,40.78125
2025-04-29 00:00:00,0.0,3804.0,3804.0
2025-04-29 01:00:00,0.0,85.56,85.5625
2025-04-29 02:00:00,0.0,36.06,36.0625
2025-04-29 03:00:00,0.0,123.75,123.75
2025-04-29 04:00:00,0.0,13.53,13.53125
2025-04-29 05:00:00,0.0,43.4,43.40625
2025-04-29 06:00:00,19.44,35.03,15.591249999999999
2025-04-29 07:00:00,121.68,40.94,-80.7425
2025-04-29 08:00:00,295.776,43.06,-252.7135
2025-04-29 09:00:00,444.24,42.88,-401.365
2025-04-29 10:00:00,549.0,41.8,-507.1875
2025-04-29 11:00:00,610.056,38.47,-571.58725
2025-04-29 12:00:00,627.624,34.3,-593.3115
2025-04-29 13:00:00,619.776,28.77,-591.010375
2025-04-29 14:00:00,570.528,21.98,-548.543625
2025-04-29 15:00:00,482.256,16.19,-466.0685
2025-04-29 16:00:00,337.248,9.82,-327.4276875
2025-04-29 17:00:00,186.912,5.25,-181.662
2025-04-29 18:00:00,40.608,2.277,-38.33065625
2025-04-29 19:00:00,0.36,1.467,1.1067968750000001
2025-04-29 20:00:00,0.0,4.234,4.234375
2025-04-29 21:00:00,0.0,11.09,11.09375
2025-04-29 22:00:00,0.0,22.48,22.484375
2025-04-29 23:00:00,0.0,39.56,39.5625
2025-04-30 00:00:00,0.0,3716.0,3716.0
2025-04-30 01:00:00,0.0,100.56,100.5625
2025-04-30 02:00:00,0.0,-6.44,-6.44140625
2025-04-30 03:00:00,0.0,121.8,121.8125
2025-04-30 04:00:00,0.0,14.125,14.125
2025-04-30 05:00:00,0.0,39.4,39.40625
2025-04-30 06:00:00,24.552,32.6,8.04175
2025-04-30 07:00:00,126.144,38.25,-87.894
2025-04-30 08:00:00,284.112,41.38,-242.73700000000002
2025-04-30 09:00:00,430.2,41.7,-388.5125
2025-04-30 10:00:00,534.456,40.8,-493.6435
2025-04-30 11:00:00,584.136,38.56,-545.5735
2025-04-30 12:00:00,621.576,34.4,-587.16975
2025-04-30 13:00:00,612.288,28.73,-583.553625
2025-04-30 14:00:00,568.584,21.97,-546.61525
2025-04-30 15:00:00,486.864,15.89,-470.973375
2025-04-30 16:00:00,351.432,9.805,-341.6273125
2025-04-30 17:00:00,182.088,4.387,-177.70128125
2025-04-30 18:00:00,35.712,0.976,-34.73592578125
2025-04-30 19:00:00,0.072,0.82,0.74782421875
2025-04-30 20:00:00,0.0,2.582,2.58203125
2025-04-30 21:00:00,0.0,10.19,10.1875
2025-04-30 22:00:00,0.0,22.4,22.40625
2025-04-30 23:00:00,0.0,39.6,39.59375
2025-05-01 00:00:00,0.0,3810.0,3810.0
2025-05-01 01:00:00,0.0,90.75,90.75
2025-05-01 02:00:00,0.0,32.7,32.6875
2025-05-01 03:00:00,0.0,116.44,116.4375
2025-05-01 04:00:00,0.0,15.15,15.1484375
2025-05-01 05:00:00,0.0,42.72,42.71875
2025-05-01 06:00:00,33.552,34.94,1.3855000000000004
2025-05-01 07:00:00,100.656,40.8,-59.843500000000006
2025-05-01 08:00:00,223.056,42.56,-180.4935
2025-05-01 09:00:00,329.976,42.7,-287.2885
2025-05-01 10:00:00,312.336,41.2,-271.1485
2025-05-01 11:00:00,115.2,38.34,-76.85625
2025-05-01 12:00:00,201.312,33.7,-167.6245
2025-05-01 13:00:00,64.296,28.2,-36.09287500000001
2025-05-01 14:00:00,17.208,21.97,4.760750000000002
2025-05-01 15:00:00,0.72,15.945,15.2253125
2025-05-01 16:00:00,19.512,9.1,-10.4104375
2025-05-01 17:00:00,2.232,4.918,2.68596875
2025-05-01 18:00:00,1.224,1.666,0.442015625
2025-05-01 19:00:00,0.0,0.72,0.72021484375
2025-05-01 20:00:00,0.0,3.984,3.984375
2025-05-01 21:00:00,0.0,11.625,11.625
2025-05-01 22:00:00,0.0,22.89,22.890625
2025-05-01 23:00:00,0.0,40.2,40.1875
2025-05-02 00:00:00,0.0,3728.0,3728.0
2025-05-02 01:00:00,0.0,99.44,99.4375
2025-05-02 02:00:00,0.0,-0.1992,-0.19921875
2025-05-02 03:00:00,0.0,122.2,122.1875
2025-05-02 04:00:00,0.0,14.04,14.0390625
2025-05-02 05:00:00,0.0,40.38,40.375
2025-05-02 06:00:00,20.52,32.94,12.4175
2025-05-02 07:00:00,157.68,38.97,-118.71125
2025-05-02 08:00:00,314.928,41.72,-273.20925
2025-05-02 09:00:00,464.112,41.47,-422.64325
2025-05-02 10:00:00,564.264,41.2,-523.0765
2025-05-02 11:00:00,619.776,38.38,-581.401
2025-05-02 12:00:00,631.08,34.28,-596.79875
2025-05-02 13:00:00,618.408,28.36,-590.048625
2025-05-02 14:00:00,583.128,22.33,-560.799875
2025-05-02 15:00:00,491.112,15.96,-475.1510625
2025-05-02 16:00:00,350.424,9.47,-340.95525
2025-05-02 17:00:00,166.536,4.6,-161.9344375
2025-05-02 18:00:00,43.416,1.537,-41.878890625
2025-05-02 19:00:00,0.216,0.2324,0.016421875000000002
2025-05-02 20:00:00,0.0,3.05,3.05078125
2025-05-02 21:00:00,0.0,10.41,10.40625
2025-05-02 22:00:00,0.0,22.0,22.0
2025-05-02 23:00:00,0.0,39.8,39.8125
2025-05-03 00:00:00,0.0,3794.0,3794.0
2025-05-03 01:00:00,0.0,87.75,87.75
2025-05-03 02:00:00,0.0,29.19,29.1875
2025-05-03 03:00:00,0.0,122.8,122.8125
2025-05-03 04:00:00,0.0,13.77,13.7734375
2025-05-03 05:00:00,0.0,42.53,42.53125
2025-05-03 06:00:00,2.448,34.7,32.2395
2025-05-03 07:00:00,24.048,40.47,16.42075
2025-05-03 08:00:00,50.4,43.2,-7.212499999999999
2025-05-03 09:00:00,100.224,42.62,-57.599000000000004
2025-05-03 10:00:00,83.52,41.47,-42.051249999999996
2025-05-03 11:00:00,30.456,38.25,7.7940000000000005
2025-05-03 12:00:00,58.104,33.97,-24.13525
2025-05-03 13:00:00,40.248,28.5,-11.747999999999998
2025-05-03 14:00:00,90.72,22.42,-68.298125
2025-05-03 15:00:00,126.792,16.05,-110.745125
2025-05-03 16:00:00,148.392,10.15,-138.2435625
2025-05-03 17:00:00,197.28,5.473,-191.80734375
2025-05-03 18:00:00,40.176,1.945,-38.2306875
2025-05-03 19:00:00,0.864,1.059,0.19459375
2025-05-03 20:00:00,0.0,4.062,4.0625
2025-05-03 21:00:00,0.0,10.766,10.765625
2025-05-03 22:00:00,0.0,22.58,22.578125
2025-05-03 23:00:00,0.0,40.06,40.0625
2025-05-04 00:00:00,0.0,3732.0,3732.0
2025-05-04 01:00:00,0.0,99.25,99.25
2025-05-04 02:00:00,0.0,0.2822,0.2822265625
2025-05-04 03:00:00,0.0,121.3,121.3125
2025-05-04 04:00:00,0.0,13.64,13.640625
2025-05-04 05:00:00,0.0,40.06,40.0625
2025-05-04 06:00:00,27.72,33.3,5.592500000000001
2025-05-04 07:00:00,133.632,38.72,-94.91325
2025-05-04 08:00:00,308.88,41.72,-267.16125
2025-05-04 09:00:00,459.144,41.9,-417.23775
2025-05-04 10:00:00,550.296,41.28,-509.01475000000005
2025-05-04 11:00:00,51.192,38.47,-12.72325
2025-05-04 12:00:00,0.0,33.84,33.84375
2025-05-04 13:00:00,0.0,28.81,28.8125
2025-05-04 14:00:00,0.0,22.73,22.734375
2025-05-04 15:00:00,332.208,15.375,-316.833
2025-05-04 16:00:00,347.544,9.45,-338.090875
2025-05-04 17:00:00,186.552,4.23,-182.32153125
2025-05-04 18:00:00,44.064,1.108,-42.9556015625
2025-05-04 19:00:00,0.576,0.7803,0.20427343750000004
2025-05-04 20:00:00,0.0,2.785,2.78515625
2025-05-04 21:00:00,0.0,10.26,10.2578125
2025-05-04 22:00:00,0.0,22.7,22.703125
2025-05-04 23:00:00,0.0,40.53,40.53125
2025-05-05 00:00:00,0.0,3786.0,3786.0
2025-05-05 01:00:00,0.0,88.44,88.4375
2025-05-05 02:00:00,0.0,28.16,28.15625
2025-05-05 03:00:00,0.0,119.5,119.5
2025-05-05 04:00:00,0.0,14.04,14.0390625
2025-05-05 05:00:00,0.0,42.5,42.5
2025-05-05 06:00:00,29.664,34.97,5.3047499999999985
2025-05-05 07:00:00,114.336,40.28,-74.05475
2025-05-05 08:00:00,272.232,42.94,-229.29450000000003
2025-05-05 09:00:00,379.008,42.66,-336.35175
2025-05-05 10:00:00,492.192,41.4,-450.78575
2025-05-05 11:00:00,181.368,38.66,-142.71175
2025-05-05 12:00:00,175.752,33.9,-141.84575
2025-05-05 13:00:00,157.968,28.5,-129.468
2025-05-05 14:00:00,249.12,22.3,-226.823125
2025-05-05 15:00:00,152.856,15.51,-137.3481875
2025-05-05 16:00:00,41.184,9.92,-31.262124999999997
2025-05-05 17:00:00,24.912,4.438,-20.4745
2025-05-05 18:00:00,5.112,1.693,-3.418640625
2025-05-05 19:00:00,0.0,1.517,1.5166015625
2025-05-05 20:00:00,0.0,3.785,3.78515625
2025-05-05 21:00:00,0.0,11.0,11.0
2025-05-05 22:00:00,0.0,22.83,22.828125
2025-05-05 23:00:00,0.0,39.34,39.34375
2025-05-06 00:00:00,0.0,3732.0,3732.0
2025-05-06 01:00:00,0.0,99.2,99.1875
2025-05-06 02:00:00,0.0,1.81,1.8095703125
2025-05-06 03:00:00,0.0,122.5,122.5
2025-05-06 04:00:00,0.0,14.38,14.3828125
2025-05-06 05:00:00,0.0,40.28,40.28125
2025-05-06 06:00:00,3.6,32.9,29.30625
2025-05-06 07:00:00,25.776,38.62,12.849
2025-05-06 08:00:00,50.256,41.94,-8.3185
2025-05-06 09:00:00,122.4,41.62,-80.775
2025-05-06 10:00:00,143.208,41.44,-101.7705
2025-05-06 11:00:00,122.328,38.4,-83.92175
2025-05-06 12:00:00,125.784,34.0,-91.784
2025-05-06 13:00:00,118.08,28.44,-89.6425
2025-05-06 14:00:00,120.672,22.47,-98.20325
2025-05-06 15:00:00,38.592,15.625,-22.967
2025-05-06 16:00:00,17.064,9.57,-7.4936875
2025-05-06 17:00:00,90.144,4.816,-85.32759375
2025-05-06 18:00:00,29.592,1.049,-28.543171875
2025-05-06 19:00:00,0.0,0.2722,0.272216796875
2025-05-06 20:00:00,0.0,4.05,4.05078125
2025-05-06 21:00:00,0.0,10.32,10.3203125
2025-05-06 22:00:00,0.0,22.44,22.4375
2025-05-06 23:00:00,0.0,41.16,41.15625
2025-05-07 00:00:00,0.0,3784.0,3784.0
2025-05-07 01:00:00,0.0,90.06,90.0625
2025-05-07 02:00:00,0.0,29.95,29.953125
2025-05-07 03:00:00,0.0,122.25,122.25
2025-05-07 04:00:00,0.0,14.18,14.1796875
2025-05-07 05:00:00,0.0,42.47,42.46875
2025-05-07 06:00:00,9.216,35.25,26.034
2025-05-07 07:00:00,53.064,40.25,-12.814
2025-05-07 08:00:00,102.6,43.03,-59.568749999999994
2025-05-07 09:00:00,203.256,42.5,-160.756
2025-05-07 10:00:00,514.8,41.3,-473.48749999999995
2025-05-07 11:00:00,603.144,38.78,-564.36275
2025-05-07 12:00:00,617.976,33.9,-584.06975
2025-05-07 13:00:00,605.448,28.39,-577.057375
2025-05-07 14:00:00,530.784,22.67,-508.112125
2025-05-07 15:00:00,429.48,15.92,-413.558125
2025-05-07 16:00:00,292.968,9.67,-283.296125
2025-05-07 17:00:00,147.888,5.22,-142.66925
2025-05-07 18:00:00,49.104,2.084,-47.020015625
2025-05-07 19:00:00,1.584,1.345,-0.23927343750000007
2025-05-07 20:00:00,0.0,3.695,3.6953125
2025-05-07 21:00:00,0.0,11.086,11.0859375
2025-05-07 22:00:00,0.0,22.42,22.421875
2025-05-07 23:00:00,0.0,39.22,39.21875
2025-05-08 00:00:00,0.0,3728.0,3728.0
2025-05-08 01:00:00,0.0,100.56,100.5625
2025-05-08 02:00:00,0.0,1.557,1.556640625
2025-05-08 03:00:00,0.0,122.06,122.0625
2025-05-08 04:00:00,0.0,14.61,14.609375
2025-05-08 05:00:00,0.0,39.88,39.875
2025-05-08 06:00:00,33.192,33.44,0.24549999999999983
2025-05-08 07:00:00,133.488,38.78,-94.70675
2025-05-08 08:00:00,288.144,41.47,-246.67525
2025-05-08 09:00:00,431.064,41.84,-389.22025
2025-05-08 10:00:00,525.024,41.1,-483.93025
2025-05-08 11:00:00,535.968,38.44,-497.53049999999996
2025-05-08 12:00:00,606.024,33.94,-572.0865
2025-05-08 13:00:00,593.352,28.36,-564.992625
2025-05-08 14:00:00,561.384,22.77,-538.618375
2025-05-08 15:00:00,413.208,15.64,-397.567375
2025-05-08 16:00:00,261.216,9.5,-251.716
2025-05-08 17:00:00,145.512,4.54,-140.9729375
2025-05-08 18:00:00,26.856,1.119,-25.736859375
2025-05-08 19:00:00,0.0,0.986,0.98583984375
2025-05-08 20:00:00,0.0,3.055,3.0546875
