발전구분,호기,일자,1시 발전량(MWh),2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소,파일출처
영흥태양광 #3,2, 2025-04-13 00:00:00,0,0,0,0,0,0.0,14.208,48.576,44.16,34.08,34.464,39.36,61.824,729.504,716.064,677.472,853.344,887.424,778.752,153.6,0.0,0.0,0.0,0.0,5072.832,211,887.42,14.208,887.424,0,남동발전량_2025_04.csv
영흥태양광 #3,3, 2025-04-13 00:00:00,0,0,0,0,0,0.0,14.04,51.6,51.24,21.0,60.0,34.68,117.24,745.56,718.68,703.44,964.08,978.24,778.8,0.0,0.0,0.0,0.0,0.0,5238.6,218,978.24,14.04,978.24,0,남동발전량_2025_04.csv
영흥태양광,1, 2025-04-13 00:00:00,0,0,0,0,0,0.0,6.374,72.269,199.066,223.334,362.227,270.182,333.658,409.267,319.834,357.926,200.986,129.331,15.13,0.0,0.0,0.0,0.0,0.0,2899.584,121,409.26,6.374,409.267,0,남동발전량_2025_04.csv
예천태양광,1, 2025-04-13 00:00:00,0,0,0,0,0,0.0,4.5,151.38,580.86,965.88,686.34,584.46,896.76,721.8,988.38,323.64,194.58,59.4,24.66,0.0,0.0,0.0,0.0,0.0,6182.64,258,988.38,4.5,988.38,0,남동발전량_2025_04.csv
여수태양광,1, 2025-04-13 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.78,737.78,31,737.78,737.78,737.78,0,남동발전량_2025_04.csv
영흥태양광,2, 2025-04-13 00:00:00,0,0,0,0,0,0.0,9.642,92.564,242.981,244.909,383.756,333.617,421.36,471.499,509.103,437.752,215.983,149.453,16.392,0.0,0.0,0.0,0.0,0.0,3529.011,147,509.1,9.642,509.103,0,남동발전량_2025_04.csv
탑선태양광,1, 2025-04-13 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,1639.0,68,1639.0,1639.0,1639.0,0,남동발전량_2025_04.csv
탑선태양광,3, 2025-04-13 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,874.0,36,874.0,874.0,874.0,0,남동발전량_2025_04.csv
경상대태양광,1, 2025-04-13 00:00:00,0,0,0,0,0,0.0,10.656,107.496,289.296,467.28,540.288,266.256,202.752,347.976,452.808,250.848,218.592,154.008,22.032,0.0,0.0,0.0,0.0,0.0,3330.288,139,540.28,10.656,540.288,0,남동발전량_2025_04.csv
고흥만 수상태양광,1, 2025-04-13 00:00:00,0,0,0,0,0,0.0,1486.464,10569.72,24662.316,36023.652,20459.46,0.0,0.0,26891.424,20098.26,31331.076,18247.236,8940.372,2014.488,0.0,0.0,0.0,0.0,0.0,200724.468,8364,36023.65,1486.464,36023.652,0,남동발전량_2025_04.csv
영동태양광,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,0.0,9.216,18.912,18.624,18.144,17.568,17.088,17.28,17.664,189.6,117.984,472.992,688.704,688.512,367.392,0.0,0.0,0.0,2659.68,111,688.7,9.216,688.704,0,남동발전량_2025_04.csv
삼천포태양광#5,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,49.998,415.037,807.682,1331.67,252.693,203.851,199.941,194.884,161.653,173.324,220.45,2518.237,559.618,0.0,0.0,0.0,0.0,0.0,7089.038,295,2518.23,49.99,2518.237,0,남동발전량_2025_04.csv
삼천포태양광#5,2, 2025-04-12 00:00:00,0,0,0,0,0,0.0,97.06,725.03,1396.131,2268.041,303.713,286.876,284.3,285.829,263.333,273.466,458.843,3961.1,1751.222,0.0,0.0,0.0,0.0,0.0,12354.944,515,3961.1,97.06,3961.1,0,남동발전량_2025_04.csv
광양항세방태양광,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,38.4,261.6,540.0,931.2,969.6,760.8,372.0,484.8,420.0,290.4,96.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,5172.0,216,969.6,7.2,969.6,0,남동발전량_2025_04.csv
두산엔진MG태양광,1, 2025-04-12 00:00:00,0,0,0,0,0,0.06,1.68,7.92,15.0,23.58,29.7,27.3,25.92,14.58,9.84,4.62,3.6,1.44,0.24,0.0,0.0,0.0,0.0,0.0,165.48,7,29.7,0.06,29.7,0,남동발전량_2025_04.csv
삼천포태양광,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,남동발전량_2025_04.csv
삼천포태양광,2, 2025-04-12 00:00:00,0,0,0,0,0,0.0,17.472,102.24,196.512,322.848,316.512,294.528,149.472,140.16,76.32,92.544,45.12,20.64,0.48,0.0,0.0,0.0,0.0,0.0,1774.848,74,322.84,0.48,322.848,0,남동발전량_2025_04.csv
삼천포태양광,3, 2025-04-12 00:00:00,0,0,0,0,0,0.0,4.284,30.6,61.848,106.164,102.672,94.86,45.036,42.588,22.284,27.18,11.808,3.852,0.0,0.0,0.0,0.0,0.0,0.0,553.176,23,106.16,3.852,106.164,0,남동발전량_2025_04.csv
삼천포태양광,4, 2025-04-12 00:00:00,0,0,0,0,0,0.0,18.184,92.959,96.838,101.667,100.995,95.341,94.447,94.974,82.83,160.902,1003.651,647.754,0.0,0.0,0.0,0.0,0.0,0.0,2590.542,108,1003.65,18.184,1003.651,0,남동발전량_2025_04.csv
구미태양광,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,3.399,58.287,206.606,360.783,416.322,268.725,323.83,292.662,194.819,45.414,37.532,9.618,0.0,0.0,0.0,0.0,0.0,0.0,2217.997,92,416.32,3.399,416.322,0,남동발전량_2025_04.csv
삼천포태양광#6,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,2.591,57.663,87.693,90.605,89.526,85.652,75.617,80.689,41.935,54.564,419.127,5.013,0.0,0.0,0.0,0.0,0.0,0.0,1090.675,45,419.12,2.591,419.127,0,남동발전량_2025_04.csv
영흥태양광#5,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,48.211,342.295,648.432,961.8,1603.0,687.0,219.358,253.105,101.242,151.863,28.926,9.642,0.0,0.0,0.0,0.0,0.0,0.0,5054.874,211,1603.0,9.642,1603.0,0,남동발전량_2025_04.csv
영흥태양광 #3,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,13.92,217.2,438.24,648.72,98.16,97.68,83.52,100.08,50.88,73.92,2.64,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,3186.96,133,1362.0,2.64,1362.0,0,남동발전량_2025_04.csv
영흥태양광 #3,2, 2025-04-12 00:00:00,0,0,0,0,0,0.0,6.912,50.016,47.616,46.56,40.32,44.16,39.36,50.688,20.832,40.32,677.856,452.256,0.0,0.0,0.0,0.0,0.0,0.0,1516.896,63,677.85,6.91,677.856,0,남동발전량_2025_04.csv
영흥태양광 #3,3, 2025-04-12 00:00:00,0,0,0,0,0,0.0,4.56,49.92,50.52,47.64,47.16,30.0,40.32,46.2,22.92,38.28,666.24,487.56,0.0,0.0,0.0,0.0,0.0,0.0,1531.32,64,666.24,4.56,666.24,0,남동발전량_2025_04.csv
영흥태양광,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,6.528,76.723,164.736,236.275,439.795,175.872,57.792,54.912,14.976,23.808,5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.947,52,439.79,5.53,439.795,0,남동발전량_2025_04.csv
예천태양광,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,28.44,250.92,522.54,891.9,1014.84,1071.9,776.7,629.28,403.2,138.6,119.7,11.7,0.0,0.0,0.0,0.0,0.0,0.0,5859.72,244,1071.9,11.7,1071.9,0,남동발전량_2025_04.csv
여수태양광,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.35,338.35,14,338.35,338.35,338.35,0,남동발전량_2025_04.csv
영흥태양광,2, 2025-04-12 00:00:00,0,0,0,0,0,0.0,3.857,65.566,134.989,205.377,347.116,151.381,43.389,47.246,11.571,23.141,2.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.526,43,347.11,2.893,347.116,0,남동발전량_2025_04.csv
탑선태양광,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,1639.0,68,1639.0,1639.0,1639.0,0,남동발전량_2025_04.csv
탑선태양광,3, 2025-04-12 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,874.0,36,874.0,874.0,874.0,0,남동발전량_2025_04.csv
경상대태양광,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,7.128,81.504,170.928,319.536,305.424,286.056,147.096,123.912,98.928,46.8,55.584,2.736,0.504,0.0,0.0,0.0,0.0,0.0,1646.136,69,319.53,0.504,319.536,0,남동발전량_2025_04.csv
고흥만 수상태양광,1, 2025-04-12 00:00:00,0,0,0,0,0,0.0,1191.876,7747.236,12965.4,14597.52,17805.06,14980.056,14305.788,19809.216,11078.592,5805.24,1381.128,619.248,23.352,0.0,0.0,0.0,0.0,0.0,122309.712,5096,19809.21,23.352,19809.216,0,남동발전량_2025_04.csv
영동태양광,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,0.0,9.312,19.2,17.856,17.568,17.76,24.288,899.712,914.4,864.96,736.32,664.992,691.008,685.92,681.216,231.936,0.0,0.0,6476.448,270,914.4,9.312,914.4,0,남동발전량_2025_04.csv
삼천포태양광#5,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,54.027,610.01,1519.481,2365.312,391.945,586.081,769.705,2079.285,2902.075,2299.864,1465.072,2508.62,2517.91,2470.649,1107.039,0.0,0.0,0.0,23647.075,985,2902.07,54.027,2902.075,0,남동발전량_2025_04.csv
삼천포태양광#5,2, 2025-04-11 00:00:00,0,0,0,0,0,0.0,94.988,1072.851,2630.833,4006.421,1076.99,1453.344,1747.605,3693.631,4881.157,3848.491,2463.511,4262.409,3907.639,3773.968,1217.297,0.0,0.0,0.0,40131.135,1672,4881.15,94.98,4881.157,0,남동발전량_2025_04.csv
광양항세방태양광,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,36.0,280.8,691.2,1212.0,1612.8,1833.6,1869.6,1924.8,1826.4,1464.0,998.4,456.0,72.0,0.0,0.0,0.0,0.0,0.0,14277.6,595,1924.8,36.0,1924.8,0,남동발전량_2025_04.csv
두산엔진MG태양광,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,1.56,4.26,9.72,24.78,38.7,30.54,28.14,29.1,29.16,23.88,34.08,23.82,3.72,0.0,0.0,0.0,0.0,0.0,281.46,12,38.7,1.56,38.7,0,남동발전량_2025_04.csv
삼천포태양광,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,남동발전량_2025_04.csv
삼천포태양광,2, 2025-04-11 00:00:00,0,0,0,0,0,0.0,18.432,140.928,371.232,562.176,683.04,742.08,775.392,710.4,659.616,515.232,318.72,130.752,15.552,0.0,0.0,0.0,0.0,0.0,5643.552,235,775.39,15.552,775.392,0,남동발전량_2025_04.csv
삼천포태양광,3, 2025-04-11 00:00:00,0,0,0,0,0,0.0,5.292,51.156,122.76,187.38,230.256,248.652,261.54,241.524,223.632,176.22,109.116,42.3,2.844,0.0,0.0,0.0,0.0,0.0,1902.672,79,261.54,2.844,261.54,0,남동발전량_2025_04.csv
삼천포태양광,4, 2025-04-11 00:00:00,0,0,0,0,0,0.0,14.502,85.997,95.88,103.111,99.419,185.837,1348.892,1194.454,1194.975,956.595,1177.943,1184.786,1187.222,694.676,0.0,0.0,0.0,0.0,9524.289,397,1348.89,14.502,1348.892,0,남동발전량_2025_04.csv
구미태양광,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,4.556,71.159,225.625,372.499,466.581,524.434,544.249,530.798,480.755,405.041,287.745,144.27,23.72,0.0,0.0,0.0,0.0,0.0,4081.432,170,544.24,4.556,544.249,0,남동발전량_2025_04.csv
삼천포태양광#6,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,5.827,71.189,85.295,90.987,85.438,82.498,84.654,259.485,523.704,433.882,566.05,632.234,632.894,416.53,0.0,0.0,0.0,0.0,3970.667,165,632.89,5.827,632.894,0,남동발전량_2025_04.csv
영흥태양광#5,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,48.211,363.989,901.537,1983.863,2550.337,2820.316,2902.274,2839.6,2658.811,2155.011,1451.137,624.326,84.368,0.0,0.0,0.0,0.0,0.0,21383.78,891,2902.27,48.211,2902.274,0,남동발전량_2025_04.csv
영흥태양광 #3,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,8.88,234.0,591.6,1367.76,96.48,84.0,81.12,334.32,1699.44,1427.04,965.52,2280.72,2259.84,1944.0,0.0,0.0,0.0,0.0,13374.72,557,2280.72,8.88,2280.72,0,남동발전량_2025_04.csv
영흥태양광 #3,2, 2025-04-11 00:00:00,0,0,0,0,0,0.0,6.24,49.824,46.368,36.96,32.64,330.816,894.336,887.232,828.384,681.792,857.856,883.872,769.632,218.88,0.0,0.0,0.0,0.0,6524.832,272,894.33,6.24,894.336,0,남동발전량_2025_04.csv
영흥태양광 #3,3, 2025-04-11 00:00:00,0,0,0,0,0,0.0,3.36,50.28,52.68,46.8,40.32,516.84,969.12,940.56,889.08,725.04,1008.6,955.68,767.88,24.0,0.0,0.0,0.0,0.0,6990.24,291,1008.6,3.36,1008.6,0,남동발전량_2025_04.csv
영흥태양광,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,5.837,89.587,285.274,488.41,634.291,698.381,728.64,715.277,659.75,539.981,369.754,157.632,16.32,0.0,0.0,0.0,0.0,0.0,5389.134,225,728.64,5.837,728.64,0,남동발전량_2025_04.csv
예천태양광,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,32.4,336.96,775.26,1110.06,1340.1,1470.24,1488.96,1422.9,1277.1,1025.82,683.28,267.48,21.96,0.0,0.0,0.0,0.0,0.0,11252.52,469,1488.96,21.96,1488.96,0,남동발전량_2025_04.csv
여수태양광,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.9,1466.9,61,1466.9,1466.9,1466.9,0,남동발전량_2025_04.csv
영흥태양광,2, 2025-04-11 00:00:00,0,0,0,0,0,0.0,5.785,80.029,201.52,448.358,447.394,489.819,496.568,484.998,510.067,434.859,284.442,119.562,11.571,0.0,0.0,0.0,0.0,0.0,4014.972,167,510.06,5.785,510.067,0,남동발전량_2025_04.csv
탑선태양광,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,1639.0,68,1639.0,1639.0,1639.0,0,남동발전량_2025_04.csv
탑선태양광,3, 2025-04-11 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,874.0,36,874.0,874.0,874.0,0,남동발전량_2025_04.csv
경상대태양광,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,9.72,98.136,268.272,426.816,536.616,595.656,618.624,609.264,552.888,475.704,334.44,149.184,23.328,0.0,0.0,0.0,0.0,0.0,4698.648,196,618.62,9.72,618.624,0,남동발전량_2025_04.csv
고흥만 수상태양광,1, 2025-04-11 00:00:00,0,0,0,0,0,0.0,1347.612,10301.424,23685.9,36098.832,45604.944,51317.112,51480.66,49753.032,45655.092,37396.716,23492.868,10714.116,1803.984,0.0,0.0,0.0,0.0,0.0,388652.292,16194,51480.66,1347.612,51480.66,0,남동발전량_2025_04.csv
영동태양광,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,0.0,6.432,19.392,17.952,17.952,18.72,20.064,272.544,739.392,686.496,551.232,598.176,689.76,684.384,679.872,118.56,0.0,0.0,5120.928,213,739.39,6.432,739.392,0,남동발전량_2025_04.csv
삼천포태양광#5,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,52.153,515.687,1250.419,1980.759,231.785,394.0,655.893,1978.149,2839.438,2177.835,1397.124,2515.674,2522.129,2467.344,1069.941,0.0,0.0,0.0,22048.33,919,2839.43,52.153,2839.438,0,남동발전량_2025_04.csv
삼천포태양광#5,2, 2025-04-10 00:00:00,0,0,0,0,0,0.0,96.718,903.218,2156.455,3352.262,562.854,1110.551,1552.115,3736.428,4753.847,3639.307,2381.096,4260.679,3926.826,3773.346,1166.419,0.0,0.0,0.0,37372.121,1557,4753.84,96.71,4753.847,0,남동발전량_2025_04.csv
광양항세방태양광,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,31.2,280.8,684.0,1219.2,1596.0,1826.4,1956.0,1920.0,1843.2,1540.8,1041.6,453.6,100.8,0.0,0.0,0.0,0.0,0.0,14493.6,604,1956.0,31.2,1956.0,0,남동발전량_2025_04.csv
두산엔진MG태양광,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,1.5,5.64,11.82,23.04,36.6,30.36,21.06,23.76,26.64,24.24,21.6,5.88,0.84,0.0,0.0,0.0,0.0,0.0,232.98,10,36.6,0.84,36.6,0,남동발전량_2025_04.csv
삼천포태양광,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,남동발전량_2025_04.csv
삼천포태양광,2, 2025-04-10 00:00:00,0,0,0,0,0,0.0,18.336,127.776,312.96,464.928,612.288,698.208,750.912,723.456,652.512,494.784,309.024,125.76,17.184,0.0,0.0,0.0,0.0,0.0,5308.128,221,750.91,17.184,750.912,0,남동발전량_2025_04.csv
삼천포태양광,3, 2025-04-10 00:00:00,0,0,0,0,0,0.0,4.68,41.22,85.212,148.284,200.988,233.712,254.268,247.86,215.712,174.6,111.276,45.216,4.608,0.0,0.0,0.0,0.0,0.0,1767.636,74,254.26,4.608,254.268,0,남동발전량_2025_04.csv
삼천포태양광,4, 2025-04-10 00:00:00,0,0,0,0,0,0.0,15.815,89.165,95.516,103.456,99.563,95.191,862.109,1210.718,1152.916,905.008,1172.239,1185.759,1188.289,676.719,0.0,0.0,0.0,0.0,8852.463,369,1210.71,15.815,1210.718,0,남동발전량_2025_04.csv
구미태양광,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,6.147,83.308,243.777,337.642,544.032,665.45,690.833,204.943,398.026,355.577,255.419,126.119,31.168,0.072,0.0,0.0,0.0,0.0,3942.513,164,690.83,0.072,690.833,0,남동발전량_2025_04.csv
삼천포태양광#6,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,3.706,64.296,85.81,90.388,87.142,81.658,83.299,80.921,484.447,415.553,558.709,632.04,633.228,400.11,0.0,0.0,0.0,0.0,3701.307,154,633.22,3.706,633.228,0,남동발전량_2025_04.csv
영흥태양광#5,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,53.032,448.358,1159.463,1863.337,2427.4,2793.8,2921.558,2902.274,2639.526,2142.958,1407.747,621.916,101.242,0.0,0.0,0.0,0.0,0.0,21482.611,895,2921.55,53.032,2921.558,0,남동발전량_2025_04.csv
영흥태양광 #3,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,19.68,298.08,788.4,1258.08,108.0,83.04,82.56,84.48,1556.88,1436.64,937.68,2280.0,2268.96,1941.6,0.0,0.0,0.0,0.0,13144.08,548,2280.0,19.68,2280.0,0,남동발전량_2025_04.csv
영흥태양광 #3,2, 2025-04-10 00:00:00,0,0,0,0,0,0.0,7.776,48.864,44.736,39.648,34.272,205.344,919.488,910.752,825.696,681.6,858.336,884.352,776.448,209.28,0.0,0.0,0.0,0.0,6446.592,269,919.48,7.776,919.488,0,남동발전량_2025_04.csv
영흥태양광 #3,3, 2025-04-10 00:00:00,0,0,0,0,0,0.0,7.44,51.48,50.16,47.88,43.2,362.88,969.84,953.88,876.0,706.8,1006.68,953.88,775.56,16.8,0.0,0.0,0.0,0.0,6822.48,284,1006.68,7.44,1006.68,0,남동발전량_2025_04.csv
영흥태양광,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,6.682,87.283,253.786,442.944,591.974,680.832,727.066,722.496,666.778,536.218,359.309,155.75,20.851,0.0,0.0,0.0,0.0,0.0,5251.969,219,727.06,6.682,727.066,0,남동발전량_2025_04.csv
예천태양광,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,16.2,68.58,284.94,714.42,934.56,727.74,1019.34,1393.2,766.44,383.76,532.26,248.04,23.04,0.0,0.0,0.0,0.0,0.0,7112.52,296,1393.2,16.2,1393.2,0,남동발전량_2025_04.csv
여수태양광,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.22,908.22,38,908.22,908.22,908.22,0,남동발전량_2025_04.csv
영흥태양광,2, 2025-04-10 00:00:00,0,0,0,0,0,0.0,7.714,92.564,248.766,415.575,541.886,619.987,652.771,647.949,591.061,471.499,298.905,128.24,16.392,0.0,0.0,0.0,0.0,0.0,4733.309,197,652.77,7.71,652.771,0,남동발전량_2025_04.csv
탑선태양광,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,1639.0,68,1639.0,1639.0,1639.0,0,남동발전량_2025_04.csv
탑선태양광,3, 2025-04-10 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,874.0,36,874.0,874.0,874.0,0,남동발전량_2025_04.csv
경상대태양광,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,8.28,88.632,225.216,380.232,500.256,570.312,597.744,595.944,545.688,468.216,307.728,92.736,16.848,0.0,0.0,0.0,0.0,0.0,4397.832,183,597.74,8.28,597.744,0,남동발전량_2025_04.csv
고흥만 수상태양광,1, 2025-04-10 00:00:00,0,0,0,0,0,0.0,981.792,8209.236,20595.456,32865.756,41812.26,47758.368,51973.824,51158.604,46188.24,37144.38,23156.784,10439.1,2059.176,0.0,0.0,0.0,0.0,0.0,374342.976,15598,51973.82,981.792,51973.824,0,남동발전량_2025_04.csv
영동태양광,1, 2025-04-09 00:00:00,0,0,0,0,0,0.0,0.0,10.08,19.584,18.624,18.336,18.432,18.816,18.24,237.216,252.864,220.032,523.296,687.744,685.44,579.936,0.0,0.0,0.0,3308.64,138,687.74,10.08,687.744,0,남동발전량_2025_04.csv
삼천포태양광#5,1, 2025-04-09 00:00:00,0,0,0,0,0,0.0,41.896,586.765,1456.305,2217.197,236.24,523.94,460.886,996.087,1291.166,2075.811,1328.347,2518.292,2510.043,2470.215,912.534,0.0,0.0,0.0,19625.724,818,2518.29,41.896,2518.292,0,남동발전량_2025_04.csv
삼천포태양광#5,2, 2025-04-09 00:00:00,0,0,0,0,0,0.0,75.147,1028.222,2517.785,3747.924,691.791,1291.547,1056.534,2229.16,2221.481,3503.066,2279.652,4240.434,3880.246,3778.396,930.928,0.0,0.0,0.0,33472.313,1395,4240.43,75.14,4240.434,0,남동발전량_2025_04.csv
광양항세방태양광,1, 2025-04-09 00:00:00,0,0,0,0,0,0.0,33.6,280.8,679.2,1178.4,1516.8,1792.8,1581.6,1425.6,1120.8,1296.0,892.8,271.2,16.8,0.0,0.0,0.0,0.0,0.0,12086.4,504,1792.8,16.8,1792.8,0,남동발전량_2025_04.csv
두산엔진MG태양광,1, 2025-04-09 00:00:00,0,0,0,0,0,0.06,1.38,4.8,10.74,24.06,33.0,15.24,20.22,28.2,26.58,27.24,28.02,11.82,1.56,0.06,0.0,0.0,0.0,0.0,232.98,10,33.0,0.06,33.0,0,남동발전량_2025_04.csv
삼천포태양광,1, 2025-04-09 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,남동발전량_2025_04.csv
삼천포태양광,2, 2025-04-09 00:00:00,0,0,0,0,0,0.0,15.168,132.672,353.76,529.824,624.384,716.256,663.552,561.312,313.632,466.656,291.168,98.112,11.328,0.0,0.0,0.0,0.0,0.0,4777.824,199,716.25,11.328,716.256,0,남동발전량_2025_04.csv
삼천포태양광,3, 2025-04-09 00:00:00,0,0,0,0,0,0.0,3.96,48.24,117.72,176.76,208.44,240.192,221.148,186.3,101.916,161.388,100.764,29.556,2.196,0.0,0.0,0.0,0.0,0.0,1598.58,67,240.19,2.196,240.192,0,남동발전량_2025_04.csv
삼천포태양광,4, 2025-04-09 00:00:00,0,0,0,0,0,0.0,11.173,85.635,95.874,103.258,102.583,101.385,1054.603,941.056,528.475,879.638,1172.552,1185.283,1183.202,594.451,0.0,0.0,0.0,0.0,8039.168,335,1185.28,11.173,1185.283,0,남동발전량_2025_04.csv
구미태양광,1, 2025-04-09 00:00:00,0,0,0,0,0,0.0,3.833,83.597,274.366,403.377,478.152,525.519,433.895,431.291,540.271,208.631,192.866,215.718,26.323,0.0,0.0,0.0,0.0,0.0,3817.839,159,540.27,3.833,540.271,0,남동발전량_2025_04.csv
삼천포태양광#6,1, 2025-04-09 00:00:00,0,0,0,0,0,0.0,2.993,68.418,86.131,91.117,89.05,81.6,87.473,82.528,153.053,383.956,558.153,632.783,631.462,329.362,0.0,0.0,0.0,0.0,3278.079,137,632.78,2.993,632.783,0,남동발전량_2025_04.csv
영흥태양광#5,1, 2025-04-09 00:00:00,0,0,0,0,0,0.0,48.211,443.537,821.989,744.853,793.063,1545.147,1742.811,1292.042,544.779,200.074,241.053,57.853,0.0,0.0,0.0,0.0,0.0,0.0,8475.412,353,1742.81,48.211,1742.811,0,남동발전량_2025_04.csv
영흥태양광 #3,1, 2025-04-09 00:00:00,0,0,0,0,0,0.0,11.76,293.76,563.28,511.68,102.24,94.08,89.52,96.24,96.96,89.52,153.6,2224.56,1192.8,0.0,0.0,0.0,0.0,0.0,5520.0,230,2224.56,11.76,2224.56,0,남동발전량_2025_04.csv
