년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),최대(시간별_kw),최소(시간별_kw),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2022-12-12,1,913.68,38.07,196.56,0,196.56,3.6,0,0,0,0,0,0,0,3.6,46.08,152.64,196.56,146.16,146.88,79.92,90,51.84,0,0,0,0,0,0,0,0
2022-12-13,1,2307.6,96.15,403.2,0,403.2,2.2,0,0,0,0,0,0,0,2.16,84.96,259.2,396.72,385.2,375.84,403.2,257.76,110.88,31.68,0,0,0,0,0,0,0
2022-12-14,1,3031.2,126.3,511.2,0,511.2,2.2,0,0,0,0,0,0,0,2.16,107.28,321.84,456.48,500.4,511.2,507.6,416.16,180,28.08,0,0,0,0,0,0,0
2022-12-15,1,2987.28,124.47,529.92,0,529.92,2.9,0,0,0,0,0,0,0,2.88,102.24,303.12,454.32,527.76,529.92,486,383.76,166.32,30.96,0,0,0,0,0,0,0
2022-12-16,1,2716.56,113.19,533.52,0,533.52,4.3,0,0,0,0,0,0,0,4.32,75.6,249.12,384.48,533.52,527.76,421.92,339.12,154.08,26.64,0,0,0,0,0,0,0
2022-12-17,1,1996.56,83.19,526.32,0,526.32,0.7,0,0,0,0,0,0,0,0.72,85.68,120.24,219.6,357.84,526.32,300.96,271.44,105.84,7.92,0,0,0,0,0,0,0
2022-12-18,1,3063.6,127.65,561.6,0,561.6,2.2,0,0,0,0,0,0,0,2.16,102.24,317.52,475.92,549.36,561.6,522.72,385.92,120.96,25.2,0,0,0,0,0,0,0
2022-12-19,1,3026.16,126.09,534.96,0,534.96,1.4,0,0,0,0,0,0,0,1.44,97.92,311.04,468.72,534.96,532.8,492.48,387.36,169.2,30.24,0,0,0,0,0,0,0
2022-12-20,1,2992.32,124.68,540,0,540,1.4,0,0,0,0,0,0,0,1.44,91.44,288,442.08,516.24,540,506.16,403.2,173.52,30.24,0,0,0,0,0,0,0
2022-12-21,1,440.64,18.36,146.16,0,146.16,3.6,0,0,0,0,0,0,0,0,0,3.6,23.04,54.72,7.2,46.8,137.52,146.16,21.6,0,0,0,0,0,0,0
2022-12-22,1,2470.32,102.93,442.08,0,442.08,1.4,0,0,0,0,0,0,0,1.44,80.64,272.16,414.72,442.08,398.88,348.48,294.48,192.24,25.2,0,0,0,0,0,0,0
2022-12-23,1,2940.48,122.52,551.52,0,551.52,0.7,0,0,0,0,0,0,0,0.72,84.24,279.36,444.24,526.32,551.52,479.52,359.28,180,35.28,0,0,0,0,0,0,0
2022-12-24,1,3090.24,128.76,548.64,0,548.64,0.7,0,0,0,0,0,0,0,0.72,90,305.28,459.36,532.8,548.64,511.92,415.44,191.52,34.56,0,0,0,0,0,0,0
2022-12-25,1,3170.88,132.12,568.8,0,568.8,1.4,0,0,0,0,0,0,0,1.44,92.16,305.28,459.36,548.64,568.8,538.56,427.68,192.24,36.72,0,0,0,0,0,0,0
2022-12-26,1,2694.24,112.26,522.72,0,522.72,0.7,0,0,0,0,0,0,0,0.72,86.4,284.4,441.36,522.72,342.72,416.88,371.52,177.84,49.68,0,0,0,0,0,0,0
2022-12-27,1,2983.68,124.32,539.28,0,539.28,0.7,0,0,0,0,0,0,0,0.72,86.4,291.6,448.56,523.44,539.28,501.84,407.52,145.44,38.88,0,0,0,0,0,0,0
2022-12-28,1,2319.84,96.66,472.32,0,472.32,38.9,0,0,0,0,0,0,0,0,80.64,177.12,218.88,344.88,453.6,472.32,365.04,168.48,38.88,0,0,0,0,0,0,0
2022-12-29,1,3025.44,126.06,537.12,0,537.12,40.3,0,0,0,0,0,0,0,0,84.24,293.76,449.28,521.28,537.12,501.84,408.24,189.36,40.32,0,0,0,0,0,0,0
2022-12-30,1,2768.4,115.35,510.48,0,510.48,42.5,0,0,0,0,0,0,0,0,77.76,248.4,396.72,471.6,510.48,470.88,371.52,178.56,42.48,0,0,0,0,0,0,0
2022-12-31,1,3007.44,125.31,533.52,0,533.52,0.7,0,0,0,0,0,0,0,0.72,79.2,282.24,438.48,519.84,533.52,501.12,414.72,194.4,43.2,0,0,0,0,0,0,0
2023-01-01,1,2552.4,106.35,452.88,0,452.88,43.9,0,0,0,0,0,0,0,0,64.08,234.72,375.84,448.56,452.88,427.68,338.4,166.32,43.92,0,0,0,0,0,0,0
2023-01-02,1,2918.16,121.59,564.48,0,564.48,0.7,0,0,0,0,0,0,0,0.72,74.88,161.28,312.48,550.8,564.48,525.6,464.4,213.84,49.68,0,0,0,0,0,0,0
2023-01-03,1,3249.36,135.39,575.28,0,575.28,0.7,0,0,0,0,0,0,0,0.72,83.52,300.96,468,558,575.28,543.6,456.48,216,46.8,0,0,0,0,0,0,0
2023-01-04,1,3015.36,125.64,550.08,0,550.08,43.9,0,0,0,0,0,0,0,0,76.32,276.48,435.6,519.12,550.08,512.64,411.84,189.36,43.92,0,0,0,0,0,0,0
2023-01-05,1,2016,84,406.8,0,406.8,0.7,0,0,0,0,0,0,0,0.72,36,171.36,250.56,303.84,406.8,357.84,293.04,152.64,42.48,0.72,0,0,0,0,0,0
2023-01-06,1,2799.36,116.64,539.28,0,539.28,0.7,0,0,0,0,0,0,0,0,64.8,179.28,343.44,501.84,539.28,512.64,423.36,185.76,48.24,0.72,0,0,0,0,0,0
2023-01-07,1,2160,90,461.52,0,461.52,24.5,0,0,0,0,0,0,0,0,24.48,87.84,213.84,352.8,461.52,439.2,350.64,178.56,51.12,0,0,0,0,0,0,0
2023-01-08,1,3061.44,127.56,542.88,0,542.88,0.7,0,0,0,0,0,0,0,0.72,72.72,275.76,444.96,525.6,542.88,514.08,430.56,202.32,51.12,0.72,0,0,0,0,0,0
2023-01-09,1,2532.96,105.54,461.52,0,461.52,0.7,0,0,0,0,0,0,0,0.72,54,202.32,344.16,439.2,461.52,443.52,360.72,174.96,51.12,0.72,0,0,0,0,0,0
2023-01-10,1,2856.96,119.04,527.04,0,527.04,0.7,0,0,0,0,0,0,0,0,61.92,262.8,432,525.6,527.04,442.08,369.36,177.84,57.6,0.72,0,0,0,0,0,0
2023-01-11,1,2863.44,119.31,506.88,0,506.88,0.7,0,0,0,0,0,0,0,0,66.96,250.56,406.08,492.48,506.88,481.68,408.24,197.28,52.56,0.72,0,0,0,0,0,0
2023-01-12,1,2669.76,111.24,512.64,0,512.64,0.7,0,0,0,0,0,0,0,0.72,69.12,259.2,418.32,498.24,512.64,367.92,353.52,153.36,36.72,0,0,0,0,0,0,0
2023-01-13,1,359.28,14.97,135.36,0,135.36,1.4,0,0,0,0,0,0,0,0,0,0,0,6.48,18,47.52,135.36,97.2,53.28,1.44,0,0,0,0,0,0
2023-01-14,1,182.16,7.59,47.52,0,47.52,0.7,0,0,0,0,0,0,0,0,9.36,18.72,47.52,24.48,31.68,34.56,13.68,1.44,0.72,0,0,0,0,0,0,0
2023-01-15,1,113.76,4.74,30.96,0,30.96,5.8,0,0,0,0,0,0,0,0,0,11.52,30.96,8.64,16.56,19.44,20.88,5.76,0,0,0,0,0,0,0,0
2023-01-16,1,3268.8,136.2,576,0,576,1.4,0,0,0,0,0,0,0,0,60.48,270.72,456.48,549.36,576,555.84,483.12,252,63.36,1.44,0,0,0,0,0,0
2023-01-17,1,2638.08,109.92,480.96,0,480.96,1.4,0,0,0,0,0,0,0,0,53.28,216.72,289.44,463.68,359.28,480.96,459.36,249.12,64.8,1.44,0,0,0,0,0,0
2023-01-18,1,2882.88,120.12,523.44,0,523.44,1.4,0,0,0,0,0,0,0,0,56.88,225.36,396.72,490.32,523.44,501.84,410.4,218.88,57.6,1.44,0,0,0,0,0,0
2023-01-19,1,3259.44,135.81,571.68,0,571.68,2.9,0,0,0,0,0,0,0,0,76.32,277.2,444.24,546.48,571.68,552.96,474.48,249.84,63.36,2.88,0,0,0,0,0,0
2023-01-20,1,3072.96,128.04,540,0,540,1.4,0,0,0,0,0,0,0,0,59.76,226.8,405.36,511.92,540,530.64,468,261.36,67.68,1.44,0,0,0,0,0,0
2023-01-21,1,3457.44,144.06,604.8,0,604.8,0.7,0,0,0,0,0,0,0,0.72,68.4,296.64,479.52,567.36,604.8,586.8,511.92,276.48,64.8,0,0,0,0,0,0,0
2023-01-22,1,1182.24,49.26,252,0,252,22.3,0,0,0,0,0,0,0,0,46.08,90,237.6,210.24,252,142.56,100.08,81.36,22.32,0,0,0,0,0,0,0
2023-01-23,1,3147.84,131.16,561.6,0,561.6,0.7,0,0,0,0,0,0,0,0.72,69.12,266.4,448.56,537.12,561.6,534.24,456.48,216,53.28,4.32,0,0,0,0,0,0
2023-01-24,1,3684.24,153.51,642.96,0,642.96,1.4,0,0,0,0,0,0,0,0,74.16,302.4,501.12,614.16,642.96,624.24,549.36,304.56,69.84,1.44,0,0,0,0,0,0
2023-01-25,1,3689.28,153.72,642.24,0,642.24,0.7,0,0,0,0,0,0,0,0.72,77.04,318.96,517.68,609.12,642.24,612,540.72,299.52,69.84,1.44,0,0,0,0,0,0
2023-01-26,1,1911.6,79.65,405.36,0,405.36,1.4,0,0,0,0,0,0,0,0,28.08,121.68,174.24,403.2,342,405.36,239.04,145.44,51.12,1.44,0,0,0,0,0,0
2023-01-27,1,3493.44,145.56,630.72,0,630.72,2.2,0,0,0,0,0,0,0,0,63.36,248.4,470.16,599.76,630.72,614.16,512.64,281.52,70.56,2.16,0,0,0,0,0,0
2023-01-28,1,3520.8,146.7,615.6,0,615.6,0.7,0,0,0,0,0,0,0,0.72,74.88,307.44,506.88,591.12,615.6,596.88,478.08,284.4,61.92,2.88,0,0,0,0,0,0
2023-01-29,1,3493.44,145.56,607.68,0,607.68,0.7,0,0,0,0,0,0,0,0.72,74.88,294.48,488.16,580.32,607.68,583.2,504,283.68,71.28,5.04,0,0,0,0,0,0
2023-01-30,1,3540.96,147.54,614.16,0,614.16,0.7,0,0,0,0,0,0,0,0.72,75.6,292.32,493.92,589.68,614.16,582.48,521.28,296.64,70.56,3.6,0,0,0,0,0,0
2023-01-31,1,3384,141,591.84,0,591.84,3.6,0,0,0,0,0,0,0,0,73.44,268.56,454.32,555.84,591.84,576.72,503.28,286.56,69.84,3.6,0,0,0,0,0,0
2023-02-01,1,2638.08,109.92,511.92,0,511.92,0.7,0,0,0,0,0,0,0,0.72,54.72,134.64,324,457.92,511.92,401.04,383.76,253.44,102.96,12.96,0,0,0,0,0,0
2023-02-02,1,2757.6,114.9,549.36,0,549.36,3.6,0,0,0,0,0,0,0,3.6,72.72,200.88,336.24,467.28,549.36,455.76,330.48,257.76,74.88,8.64,0,0,0,0,0,0
2023-02-03,1,1639.44,68.31,336.96,0,336.96,0.7,0,0,0,0,0,0,0,0.72,41.04,84.24,182.16,336.96,220.32,292.32,231.84,143.28,92.88,13.68,0,0,0,0,0,0
2023-02-04,1,3336.48,139.02,583.92,0,583.92,2.2,0,0,0,0,0,0,0,2.16,76.32,276.48,483.12,524.16,519.84,583.92,504,280.08,77.04,9.36,0,0,0,0,0,0
2023-02-05,1,3506.4,146.1,609.84,0,609.84,1.4,0,0,0,0,0,0,0,1.44,77.04,286.56,493.2,579.6,609.84,581.04,506.88,289.44,73.44,7.92,0,0,0,0,0,0
2023-02-06,1,2234.88,93.12,442.08,0,442.08,1.4,0,0,0,0,0,0,0,1.44,59.04,149.76,318.96,372.24,442.08,424.08,257.04,136.8,64.08,9.36,0,0,0,0,0,0
2023-02-07,1,2666.88,111.12,527.76,0,527.76,5,0,0,0,0,0,0,0,5.04,73.44,148.32,241.92,337.68,520.56,527.76,455.76,253.44,87.84,15.12,0,0,0,0,0,0
2023-02-08,1,3381.84,140.91,596.88,0,596.88,5.8,0,0,0,0,0,0,0,5.76,74.88,253.44,461.52,545.04,596.88,570.24,502.56,284.4,76.32,10.8,0,0,0,0,0,0
2023-02-09,1,1611.36,67.14,403.92,0,403.92,0.7,0,0,0,0,0,0,0,4.32,61.92,223.2,403.92,326.88,100.8,257.76,112.32,92.88,26.64,0.72,0,0,0,0,0,0
2023-02-10,1,2643.12,110.13,604.8,0,604.8,7.9,0,0,0,0,0,0,0,0,15.12,48.24,144.72,514.08,604.8,528.48,474.48,242.64,62.64,7.92,0,0,0,0,0,0
2023-02-11,1,1800.72,75.03,320.4,0,320.4,9.4,0,0,0,0,0,0,0,9.36,77.76,235.44,225.36,269.28,231.84,320.4,277.2,90.72,54,9.36,0,0,0,0,0,0
2023-02-12,1,1746,72.75,342.72,0,342.72,7.2,0,0,0,0,0,0,0,7.2,87.12,221.76,306.72,342.72,327.6,202.32,104.4,92.88,44.64,8.64,0,0,0,0,0,0
2023-02-13,1,761.76,31.74,177.12,0,177.12,0.7,0,0,0,0,0,0,0,0,2.88,16.56,54.72,43.2,74.16,157.68,177.12,156.96,77.76,0.72,0,0,0,0,0,0
2023-02-14,1,2295.36,95.64,530.64,0,530.64,6.5,0,0,0,0,0,0,0,6.48,61.92,232.56,423.36,530.64,491.76,241.92,126.72,102.24,69.84,7.92,0,0,0,0,0,0
2023-02-15,1,1986.48,82.77,398.88,0,398.88,5.8,0,0,0,0,0,0,0,5.76,72.72,177.84,270,398.88,379.44,191.52,253.44,136.8,87.84,12.24,0,0,0,0,0,0
2023-02-16,1,1658.88,69.12,293.04,0,293.04,2.9,0,0,0,0,0,0,0,2.88,53.28,167.04,293.04,266.4,186.48,195.12,231.12,151.92,92.88,18.72,0,0,0,0,0,0
2023-02-17,1,1138.32,47.43,187.2,0,187.2,5.8,0,0,0,0,0,0,0,5.76,82.8,151.2,187.2,149.76,128.16,150.48,162,102.24,18.72,0,0,0,0,0,0,0
2023-02-18,1,699.12,29.13,192.24,0,192.24,9.4,0,0,0,0,0,0,0,0,9.36,54,102.96,192.24,81.36,41.04,100.8,100.8,16.56,0,0,0,0,0,0,0
2023-02-19,1,3149.28,131.22,594,0,594,10.1,0,0,0,0,0,0,0,10.08,60.48,234.72,360,425.52,552.96,594,509.76,294.48,87.84,19.44,0,0,0,0,0,0
2023-02-20,1,3386.16,141.09,594.72,0,594.72,5,0,0,0,0,0,0,0,5.04,77.76,277.2,509.04,594.72,565.92,524.88,478.8,271.44,69.12,12.24,0,0,0,0,0,0
2023-02-21,1,3731.04,155.46,645.12,0,645.12,2.9,0,0,0,0,0,0,0,2.88,79.2,282.96,527.04,621.36,645.12,624.96,555.12,283.68,92.88,15.84,0,0,0,0,0,0
2023-02-22,1,3381.84,140.91,616.32,0,616.32,2.9,0,0,0,0,0,0,0,2.88,76.32,250.56,421.92,537.12,616.32,565.2,507.6,263.52,115.92,24.48,0,0,0,0,0,0
2023-02-23,1,3582.72,149.28,610.56,0,610.56,8.6,0,0,0,0,0,0,0,8.64,65.52,262.8,497.52,601.92,610.56,591.84,515.52,299.52,93.6,35.28,0,0,0,0,0,0
2023-02-24,1,3371.04,140.46,597.6,0,597.6,11.5,0,0,0,0,0,0,0,11.52,122.4,209.52,495.36,597.6,538.56,521.28,480.96,280.08,88.56,25.2,0,0,0,0,0,0
2023-02-25,1,3654,152.25,643.68,0,643.68,7.9,0,0,0,0,0,0,0,7.92,77.76,254.88,516.96,610.56,643.68,620.64,548.64,241.92,92.16,38.88,0,0,0,0,0,0
2023-02-26,1,3607.2,150.3,620.64,0,620.64,9.4,0,0,0,0,0,0,0,9.36,79.2,262.8,499.68,591.84,620.64,609.12,546.48,298.8,72,17.28,0,0,0,0,0,0
2023-02-27,1,3646.8,151.95,632.88,0,632.88,4.3,0,0,0,0,0,0,0,4.32,74.88,262.08,501.12,602.64,632.88,631.44,560.88,304.56,60.48,11.52,0,0,0,0,0,0
2023-02-28,1,3267.36,136.14,627.12,0,627.12,5,0,0,0,0,0,0,0,5.04,72,262.08,519.12,545.04,313.2,627.12,554.4,299.52,57.6,12.24,0,0,0,0,0,0
2023-03-01,1,948.24,39.51,153.36,0,153.36,1.4,0,0,0,0,0,0,0,1.44,30.24,70.56,92.88,111.6,97.2,121.68,153.36,134.64,97.92,36.72,0,0,0,0,0,0
2023-03-02,1,3817.44,159.06,666,0,666,4.3,0,0,0,0,0,0,0,4.32,74.16,273.6,542.16,640.8,666,646.56,564.48,307.44,74.88,23.04,0,0,0,0,0,0
2023-03-03,1,3674.16,153.09,638.64,0,638.64,7.9,0,0,0,0,0,0,0,7.92,75.6,264.96,519.12,611.28,638.64,621.36,544.32,294.48,72.72,23.76,0,0,0,0,0,0
2023-03-04,1,2837.52,118.23,564.48,0,564.48,15.8,0,0,0,0,0,0,0,15.84,113.76,150.48,287.28,415.44,564.48,522.72,344.88,235.44,143.28,43.92,0,0,0,0,0,0
2023-03-05,1,3218.4,134.1,550.08,0,550.08,16.6,0,0,0,0,0,0,0,16.56,83.52,248.4,460.8,401.76,521.28,516.24,550.08,299.52,91.44,28.8,0,0,0,0,0,0
2023-03-06,1,3438,143.25,592.56,0,592.56,20.9,0,0,0,0,0,0,0,20.88,90.72,239.76,455.04,553.68,592.56,582.48,502.56,286.56,84.96,28.8,0,0,0,0,0,0
2023-03-07,1,3146.4,131.1,536.4,0,536.4,0.7,0,0,0,0,0,0,0,22.32,114.48,237.6,390.96,462.96,536.4,520.56,458.64,265.68,100.8,35.28,0.72,0,0,0,0,0
2023-03-08,1,2982.24,124.26,490.32,0,490.32,20.9,0,0,0,0,0,0,0,20.88,88.56,234.72,432,490.32,458.64,415.44,442.08,279.36,88.56,31.68,0,0,0,0,0,0
2023-03-09,1,3023.28,125.97,556.56,0,556.56,10.1,0,0,0,0,0,0,0,10.08,45.36,206.64,386.64,542.16,556.56,463.68,403.2,263.52,107.28,38.16,0,0,0,0,0,0
2023-03-10,1,3443.04,143.46,598.32,0,598.32,21.6,0,0,0,0,0,0,0,21.6,84.96,233.28,466.56,571.68,598.32,568.08,491.04,273.6,95.76,38.16,0,0,0,0,0,0
2023-03-11,1,2997.36,124.89,525.6,0,525.6,26.6,0,0,0,0,0,0,0,26.64,91.44,221.76,416.88,434.88,517.68,525.6,394.56,231.12,105.12,31.68,0,0,0,0,0,0
2023-03-12,1,1437.84,59.91,459.36,0,459.36,2.9,0,0,0,0,0,0,0,31.68,80.64,113.76,232.56,229.68,459.36,180,91.44,10.8,5.04,2.88,0,0,0,0,0,0
2023-03-13,1,3985.92,166.08,709.92,0,709.92,0.7,0,0,0,0,0,0,0,10.8,61.92,257.04,560.88,681.84,709.92,687.6,596.16,317.52,71.28,30.24,0.72,0,0,0,0,0
2023-03-14,1,3996,166.5,680.4,0,680.4,0.7,0,0,0,0,0,0,0,47.52,142.56,277.92,529.92,653.76,680.4,663.12,588.24,314.64,68.4,28.8,0.72,0,0,0,0,0
2023-03-15,1,1708.56,71.19,270.72,0,270.72,25.9,0,0,0,0,0,0,0,25.92,46.8,228.24,224.64,169.2,217.44,187.2,270.72,214.56,89.28,34.56,0,0,0,0,0,0
2023-03-16,1,3250.08,135.42,642.96,0,642.96,38.9,0,0,0,0,0,0,0,38.88,128.16,257.04,224.64,345.6,642.96,630,547.92,304.56,91.44,38.88,0,0,0,0,0,0
2023-03-17,1,2053.44,85.56,432.72,0,432.72,9.4,0,0,0,0,0,0,0,41.04,119.52,236.16,432.72,362.16,313.2,218.88,159.84,107.28,53.28,9.36,0,0,0,0,0,0
2023-03-18,1,2929.68,122.07,541.44,0,541.44,1.4,0,0,0,0,0,0,0,20.16,86.4,173.52,249.12,362.16,525.6,505.44,541.44,316.08,101.52,46.8,1.44,0,0,0,0,0
2023-03-19,1,3762.72,156.78,647.28,0,647.28,0.7,0,0,0,0,0,0,0.72,32.4,81.36,240.48,506.16,619.92,647.28,631.44,560.16,316.08,85.68,39.6,1.44,0,0,0,0,0
2023-03-20,1,3556.8,148.2,640.8,0,640.8,0.7,0,0,0,0,0,0,0.72,30.24,76.32,236.16,403.92,562.32,619.2,640.8,515.52,301.68,113.04,54,2.88,0,0,0,0,0
2023-03-21,1,2218.32,92.43,447.84,0,447.84,0.7,0,0,0,0,0,0,0,0.72,51.12,104.4,151.92,385.92,282.24,422.64,447.84,217.44,100.08,51.12,2.88,0,0,0,0,0
2023-03-22,1,1519.92,63.33,258.48,0,258.48,17.3,0,0,0,0,0,0,0,22.32,69.12,128.16,238.32,196.56,258.48,213.12,169.2,138.24,69.12,17.28,0,0,0,0,0,0
2023-03-23,1,594,24.75,172.08,0,172.08,1.4,0,0,0,0,0,0,0,0,0,7.92,1.44,38.16,172.08,134.64,89.28,85.68,57.6,7.2,0,0,0,0,0,0
2023-03-24,1,1679.76,69.99,299.52,0,299.52,7.9,0,0,0,0,0,0,0,37.44,97.92,221.04,295.2,299.52,299.52,223.2,87.12,82.08,28.8,7.92,0,0,0,0,0,0
2023-03-25,1,2177.28,90.72,390.96,0,390.96,5,0,0,0,0,0,0,0,5.04,38.88,75.6,167.76,314.64,390.96,310.32,336.24,336.24,117.36,78.48,5.76,0,0,0,0,0
2023-03-26,1,2831.76,117.99,552.24,0,552.24,21.6,0,0,0,0,0,0,0,0,84.24,233.28,295.92,437.76,552.24,511.92,356.4,210.24,128.16,21.6,0,0,0,0,0,0
2023-03-27,1,4051.44,168.81,694.08,0,694.08,1.4,0,0,0,0,0,0,2.16,62.64,115.2,242.64,526.32,663.12,694.08,674.64,593.28,334.08,95.76,46.08,1.44,0,0,0,0,0
2023-03-28,1,3938.4,164.1,681.12,0,681.12,2.2,0,0,0,0,0,0,2.16,38.88,64.8,219.6,529.92,653.76,681.12,661.68,571.68,329.04,123.12,57.6,5.04,0,0,0,0,0
2023-03-29,1,3408.48,142.02,609.12,0,609.12,3.6,0,0,0,0,0,0,3.6,55.44,107.28,240.48,477.36,606.96,609.12,421.92,383.76,291.6,142.56,64.08,4.32,0,0,0,0,0
2023-03-30,1,3130.56,130.44,578.88,0,578.88,4.3,0,0,0,0,0,0,4.32,58.32,123.12,246.24,408.24,500.4,578.88,435.6,300.96,253.44,154.8,59.76,6.48,0,0,0,0,0
2023-03-31,1,3856.32,160.68,664.56,0,664.56,5,0,0,0,0,0,0,0,40.32,64.8,205.92,514.08,620.64,664.56,649.44,567.36,333.36,128.16,62.64,5.04,0,0,0,0,0
2023-04-01,1,3675.6,153.15,586.8,0,586.8,3.6,0,0,0,0,0,0,3.6,51.84,84.96,229.68,503.28,586.8,582.48,583.92,525.6,322.56,133.2,59.76,7.92,0,0,0,0,0
2023-04-02,1,4018.32,167.43,699.84,0,699.84,5.04,0,0,0,0,0,0,5.04,43.2,48.24,203.04,559.44,676.08,699.84,665.28,575.28,344.88,130.32,62.64,5.04,0,0,0,0,0
2023-04-03,1,4042.08,168.42,704.16,0,704.16,2.16,0,0,0,0,0,0,4.32,46.08,57.6,213.12,561.6,676.08,704.16,666.72,583.2,356.4,114.48,56.16,2.16,0,0,0,0,0
2023-04-04,1,3204.72,133.53,640.08,0,640.08,12.96,0,0,0,0,0,0,12.96,75.6,150.48,244.8,416.88,473.76,640.08,459.36,373.68,244.8,92.88,19.44,0,0,0,0,0,0
2023-04-05,1,96.48,4.02,33.84,0,33.84,0.72,0,0,0,0,0,0,0,0.72,5.76,1.44,4.32,33.84,19.44,25.2,4.32,0,0.72,0.72,0,0,0,0,0,0
2023-04-06,1,3888,162,719.28,0,719.28,2.16,0,0,0,0,0,0,2.16,38.88,129.6,226.08,525.6,522,719.28,638.64,546.48,306.72,158.4,67.68,6.48,0,0,0,0,0
2023-04-07,1,4066.56,169.44,681.12,0,681.12,2.16,0,0,0,0,0,0,2.16,53.28,107.28,257.76,540.72,641.52,681.12,663.12,593.28,336.24,110.88,70.56,8.64,0,0,0,0,0
2023-04-08,1,4309.2,179.55,725.04,0,725.04,6.48,0,0,0,0,0,0,11.52,58.32,45.36,231.84,594.72,712.8,725.04,708.48,622.08,373.68,144,74.88,6.48,0,0,0,0,0
2023-04-09,1,4322.88,180.12,730.08,0,730.08,6.48,0,0,0,0,0,0,12.24,59.76,44.64,237.6,606.24,702,730.08,707.76,622.8,375.12,142.56,75.6,6.48,0,0,0,0,0
2023-04-10,1,4182.48,174.27,677.52,0,677.52,10.08,0,0,0,0,0,0,13.68,72.72,80.64,263.52,565.2,664.56,677.52,645.12,582.48,360,164.16,82.8,10.08,0,0,0,0,0
2023-04-11,1,3430.08,142.92,714.96,0,714.96,17.28,0,0,0,0,0,0,17.28,84.96,104.4,198.72,375.12,682.56,714.96,671.04,387.36,172.8,20.88,0,0,0,0,0,0,0
2023-04-12,1,3894.48,162.27,696.96,0,696.96,10.8,0,0,0,0,0,0,15.84,82.08,82.8,272.16,266.4,582.48,696.96,678.24,591.84,368.64,162.72,83.52,10.8,0,0,0,0,0
2023-04-13,1,4237.2,176.55,669.6,0,669.6,10.08,0,0,0,0,0,0,20.88,92.16,131.04,295.92,536.4,640.8,669.6,650.16,568.8,362.16,174.96,84.24,10.08,0,0,0,0,0
2023-04-14,1,1103.04,45.96,169.2,0,169.2,3.6,0,0,0,0,0,0,12.24,74.16,119.52,128.16,112.32,67.68,151.2,159.84,169.2,91.44,13.68,3.6,0,0,0,0,0,0
2023-04-15,1,1172.88,48.87,225.36,0,225.36,0.72,0,0,0,0,0,0,0.72,29.52,38.16,85.68,185.04,102.24,113.04,172.8,110.88,225.36,107.28,2.16,0,0,0,0,0,0
2023-04-16,1,3022.56,125.94,665.28,0,665.28,7.2,0,0,0,0,0,0,15.84,58.32,168.48,241.92,378,378.72,622.08,665.28,241.2,54.72,161.28,29.52,7.2,0,0,0,0,0
2023-04-17,1,4212,175.5,667.44,0,667.44,14.4,0,0,0,0,0,0,24.48,90.72,99.36,295.92,561.6,632.88,667.44,644.4,558,359.28,174.96,88.56,14.4,0,0,0,0,0
2023-04-18,1,1260.72,52.53,280.08,0,280.08,0.72,0,0,0,0,0,0,9.36,33.12,61.92,169.92,198,82.08,110.16,280.08,239.04,64.08,12.24,0,0.72,0,0,0,0,0
2023-04-19,1,828.72,34.53,251.28,0,251.28,14.4,0,0,0,0,0,0,0,24.48,23.76,14.4,43.2,40.32,50.4,101.52,251.28,138.24,93.6,47.52,0,0,0,0,0,0
2023-04-20,1,4053.6,168.9,639.36,0,639.36,14.4,0,0,0,0,0,0,23.76,90,109.44,293.04,542.16,602.64,639.36,618.48,524.88,341.28,168.48,85.68,14.4,0,0,0,0,0
2023-04-21,1,3994.56,166.44,648,0,648,13.68,0,0,0,0,0,0,16.56,91.44,153.36,316.8,525.6,648,530.64,565.92,520.56,346.32,178.56,87.12,13.68,0,0,0,0,0
2023-04-22,1,4361.76,181.74,674.64,0,674.64,20.16,0,0,0,0,0,0,24.48,95.76,133.2,318.96,559.44,649.44,674.64,661.68,564.48,370.08,187.92,101.52,20.16,0,0,0,0,0
2023-04-23,1,2860.56,119.19,556.56,0,556.56,2.16,0,0,0,0,0,0,46.8,100.8,112.32,337.68,388.8,556.56,468.72,431.28,239.76,73.44,57.6,44.64,2.16,0,0,0,0,0
2023-04-24,1,1513.44,63.06,267.12,0,267.12,17.28,0,0,0,0,0,0,0,33.12,59.04,141.12,181.44,180,116.64,228.24,267.12,112.32,119.52,57.6,17.28,0,0,0,0,0
2023-04-25,1,861.84,35.91,142.56,0,142.56,11.52,0,0,0,0,0,0,0,11.52,58.32,73.44,142.56,134.64,131.04,71.28,94.32,89.28,38.88,16.56,0,0,0,0,0,0
2023-04-26,1,4531.68,188.82,697.68,0,697.68,17.28,0,0,0,0,0,0,33.84,115.2,133.92,362.16,607.68,644.4,697.68,662.4,570.24,383.76,192.96,110.16,17.28,0,0,0,0,0
2023-04-27,1,4262.4,177.6,743.04,0,743.04,26.64,0,0,0,0,0,0,37.44,120.24,156.96,359.28,537.84,391.68,743.04,590.4,593.28,385.2,203.76,116.64,26.64,0,0,0,0,0
2023-04-28,1,4726.8,196.95,730.08,0,730.08,15.84,0,0,0,0,0,0,38.16,118.08,152.64,390.96,623.52,677.52,730.08,696.96,600.48,391.68,205.2,85.68,15.84,0,0,0,0,0
