년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),최대(시간별_kw),최소(시간별_kw),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2022-01-09,1,589.9,24.579,113.8,0,113.8,1.5,0,0,0,0,0,0,0,0,3.8,23.7,74.2,101,113.8,109.5,89,54.7,18.7,1.5,0,0,0,0,0,0
2022-01-10,1,461.2,19.217,108.5,0,108.5,0.1,0,0,0,0,0,0,0,0,11.1,47.1,84.7,108.5,73,62.7,46.6,21,6.4,0.1,0,0,0,0,0,0
2022-01-11,1,878.6,36.608,160.9,0,160.9,0.1,0,0,0,0,0,0,0,0.1,12.5,49.8,103.9,142.9,160.9,159.2,132.7,85,28.9,2.7,0,0,0,0,0,0
2022-01-12,1,863.5,35.979,161.1,0,161.1,0.1,0,0,0,0,0,0,0,0.1,13.7,52.9,103.5,141.6,161.1,156.6,127.7,80.3,24.1,1.9,0,0,0,0,0,0
2022-01-13,1,799.5,33.313,146.8,0,146.8,2,0,0,0,0,0,0,0,0,11.1,44.9,95.7,130.6,141.8,146.8,121.5,78.9,26.2,2,0,0,0,0,0,0
2022-01-14,1,805.9,33.579,144.3,0,144.3,0.1,0,0,0,0,0,0,0,0.1,12.8,51.2,105.9,134.8,144.3,140.5,115.7,74.8,23.5,2.3,0,0,0,0,0,0
2022-01-15,1,177,7.375,55.5,0,55.5,2.6,0,0,0,0,0,0,0,0,6.4,17.7,55.5,28.1,27.1,12.3,18,9.3,2.6,0,0,0,0,0,0,0
2022-01-16,1,760.5,31.688,139.9,0,139.9,0.1,0,0,0,0,0,0,0,0.1,7.2,41.4,91,124.3,139.9,139.3,116.2,75.8,23.4,1.9,0,0,0,0,0,0
2022-01-17,1,489.5,20.396,121.4,0,121.4,1,0,0,0,0,0,0,0,0,9.3,44.3,93.6,121.4,75,45.8,25.7,48.4,25,1,0,0,0,0,0,0
2022-01-18,1,844.8,35.2,152.1,0,152.1,2.5,0,0,0,0,0,0,0,0,13.1,52.2,108.7,141,152.1,148.4,121.7,79.1,26,2.5,0,0,0,0,0,0
2022-01-19,1,185.1,7.713,44.8,0,44.8,0.6,0,0,0,0,0,0,0,0,0.6,8.2,27.2,31.6,10.3,9.7,20.6,44.8,31.5,0.6,0,0,0,0,0,0
2022-01-20,1,854.9,35.621,152,0,152,0.1,0,0,0,0,0,0,0,0.1,15.4,59.4,112.1,137,144.3,152,119,82.6,29.8,3.2,0,0,0,0,0,0
2022-01-21,1,808.8,33.7,140.5,0,140.5,0.3,0,0,0,0,0,0,0,0.3,19.4,62,106.5,123,140.5,138.3,114.3,75.8,26,2.7,0,0,0,0,0,0
2022-01-22,1,703.1,29.296,129,0,129,0.1,0,0,0,0,0,0,0,0.1,13,41.9,68.7,115.7,129,129,109,71.9,22.6,2.2,0,0,0,0,0,0
2022-01-23,1,599.6,24.983,129.7,0,129.7,3.4,0,0,0,0,0,0,0,0,4.6,29.8,53.4,98.1,129.7,127.8,63.4,63.2,26.2,3.4,0,0,0,0,0,0
2022-01-24,1,651.9,27.163,121.6,0,121.6,0.1,0,0,0,0,0,0,0,0.1,10.8,45.5,88.8,121.6,120.1,101.5,108.1,39.6,13,2.8,0,0,0,0,0,0
2022-01-25,1,343.2,14.3,86.1,0,86.1,0.6,0,0,0,0,0,0,0,0,0.6,6.8,14.1,22.3,67.1,86.1,65.7,53.2,24.1,3.2,0,0,0,0,0,0
2022-01-26,1,766.9,31.954,138.1,0,138.1,0.1,0,0,0,0,0,0,0,0.1,13.2,43.3,81.6,121.9,138,138.1,118.3,80.1,30.1,2.2,0,0,0,0,0,0
2022-01-27,1,710.6,29.608,119.3,0,119.3,0.1,0,0,0,0,0,0,0,0.1,14.7,50.9,89.4,118.7,92.1,110.2,119.3,80.2,31.1,3.9,0,0,0,0,0,0
2022-01-28,1,854.9,35.621,150.4,0,150.4,0.1,0,0,0,0,0,0,0,0.1,13.9,54.7,106.1,137.5,150.4,147.8,125.6,83.3,32.8,2.7,0,0,0,0,0,0
2022-01-29,1,866.8,36.117,152,0,152,0.1,0,0,0,0,0,0,0,0.1,12.1,52.4,102.6,139.4,152,151.5,129,88.4,35.2,4.1,0,0,0,0,0,0
2022-01-30,1,880.9,36.704,153.1,0,153.1,0.5,0,0,0,0,0,0,0,0.5,17.9,58.8,97.5,141.8,153.1,150,129.9,90.4,37.4,3.6,0,0,0,0,0,0
2022-01-31,1,705.4,29.392,117.1,0,117.1,0.1,0,0,0,0,0,0,0,0.1,13.8,47.6,95.3,117.1,111.2,108.7,108.9,66.8,30.5,5.4,0,0,0,0,0,0
2022-02-01,1,158.1,6.588,38.9,0,38.9,0.1,0,0,0,0,0,0,0,0,0.1,0.8,7.6,12.2,20,18.8,38.9,34.3,21.5,3.9,0,0,0,0,0,0
2022-02-02,1,864.1,36.004,155,0,155,0.1,0,0,0,0,0,0,0,0.1,11.9,45.2,90.8,133.1,153.3,155,134.6,94.6,40.9,4.6,0,0,0,0,0,0
2022-02-03,1,954.8,39.783,160.9,0,160.9,0.4,0,0,0,0,0,0,0,0.4,21.5,70.7,118.4,147.8,160.9,157.8,135.4,95.4,42.1,4.4,0,0,0,0,0,0
2022-02-04,1,930.3,38.763,167.3,0,167.3,0.5,0,0,0,0,0,0,0,0.5,20.8,63.5,117.9,151.8,165.3,167.3,136,68.5,34.6,4.1,0,0,0,0,0,0
2022-02-05,1,953.4,39.725,167.3,0,167.3,0.4,0,0,0,0,0,0,0,0.4,16.8,59.7,110.1,146.2,162.2,167.3,139.2,101.1,45.5,4.9,0,0,0,0,0,0
2022-02-06,1,938,39.083,160.3,0,160.3,0.5,0,0,0,0,0,0,0,0.5,17.4,60.9,112.1,146.9,160.3,156,135.7,97.7,45,5.5,0,0,0,0,0,0
2022-02-07,1,653.7,27.238,130.6,0,130.6,1.2,0,0,0,0,0,0,0,1.2,22.5,52.5,79.4,105.1,130.6,101.9,84.6,50.2,21.1,4.6,0,0,0,0,0,0
2022-02-08,1,913,38.042,156.3,0,156.3,0.2,0,0,0,0,0,0,0,0.2,13.4,51.4,108.5,142.3,156.3,156.2,135.2,98,45,6.5,0,0,0,0,0,0
2022-02-09,1,797.2,33.217,128.4,0,128.4,1.4,0,0,0,0,0,0,0,1.4,24.2,59.7,104.7,125.1,112.1,128.4,105.9,84.3,41.9,9.5,0,0,0,0,0,0
2022-02-10,1,888.3,37.013,148.7,0,148.7,0.5,0,0,0,0,0,0,0,0.5,19.7,61,104.7,137.7,148.7,148.4,126.7,90.2,42.8,7.9,0,0,0,0,0,0
2022-02-11,1,780.1,32.504,139.8,0,139.8,0.7,0,0,0,0,0,0,0,0.7,20.4,62,67.8,117,139.8,135.4,116.9,82,30.6,7.5,0,0,0,0,0,0
2022-02-12,1,903.1,37.629,150,0,150,0.4,0,0,0,0,0,0,0,0.4,20.5,65,108.9,141.2,150,147.6,124.5,90.5,46.3,8.2,0,0,0,0,0,0
2022-02-13,1,518.2,21.592,71,0,71,1,0,0,0,0,0,0,0,1,18.2,52.7,63.7,71,70.8,65.2,62.6,60.7,42.2,10.1,0,0,0,0,0,0
2022-02-14,1,413.5,17.229,82.4,0,82.4,1.1,0,0,0,0,0,0,0,1.1,16.7,37.7,62.3,78.2,80.7,82.4,39.4,6.2,6.2,2.6,0,0,0,0,0,0
2022-02-15,1,1003.4,41.808,185.5,0,185.5,0.1,0,0,0,0,0,0,0,0.1,9.3,66.2,103.8,168.1,185.5,161.5,137.4,104.7,55.1,11.5,0.2,0,0,0,0,0
2022-02-16,1,1023.4,42.642,187.8,0,187.8,0.1,0,0,0,0,0,0,0,1.7,24.9,47.8,90.3,155.6,187.8,164.4,146.2,116.7,69.4,18.5,0.1,0,0,0,0,0
2022-02-17,1,1078.8,44.95,180.6,0,180.6,0.2,0,0,0,0,0,0,0,2.1,30,65.5,114.8,159.8,180.6,177.5,157.9,116.2,61.2,13,0.2,0,0,0,0,0
2022-02-18,1,993.1,41.379,163.1,0,163.1,2.4,0,0,0,0,0,0,0,2.4,34.2,82.1,122.6,151.9,163.1,157.9,132.4,91.5,41.1,13.9,0,0,0,0,0,0
2022-02-19,1,722.7,30.113,145.7,0,145.7,0.1,0,0,0,0,0,0,0,2.3,14.6,12.6,51.5,99.9,132.2,145.7,138.6,70.3,49.4,5.5,0.1,0,0,0,0,0
2022-02-20,1,1111.8,46.325,177.4,0,177.4,0.2,0,0,0,0,0,0,0,2.2,32.1,85.9,133.9,165.1,177.4,173.6,151.3,113.7,63.1,13.3,0.2,0,0,0,0,0
2022-02-21,1,718.2,29.925,112.8,0,112.8,0.2,0,0,0,0,0,0,0,2.5,30,77.1,63.7,81.9,105.3,112.8,72,95.3,62.4,15,0.2,0,0,0,0,0
2022-02-22,1,1114,46.417,175.5,0,175.5,0.2,0,0,0,0,0,0,0,3.4,38.3,89.8,132.6,160.7,175.5,174.8,155.1,115.4,62.3,5.9,0.2,0,0,0,0,0
2022-02-23,1,1224.4,51.017,193,0,193,0.3,0,0,0,0,0,0,0,4.7,44.5,100.2,145.7,184.4,193,186.7,163.2,118.5,67,16.2,0.3,0,0,0,0,0
2022-02-24,1,1122.8,46.783,175.7,0,175.7,0.4,0,0,0,0,0,0,0,4.2,40.8,89.8,133.5,165.1,175.7,171.7,150.6,112.1,62.8,16.1,0.4,0,0,0,0,0
2022-02-25,1,692.1,28.838,106,0,106,0.2,0,0,0,0,0,0,0,4.2,31.5,71.6,102.7,106,89.4,80.7,89.2,75.2,30.8,10.6,0.2,0,0,0,0,0
2022-02-26,1,420,17.5,98.7,0,98.7,2.9,0,0,0,0,0,0,0,3.4,18.2,40.7,65.6,77.2,98.7,43.4,26.7,18.4,24.8,2.9,0,0,0,0,0,0
2022-02-27,1,1113.3,46.388,174.6,0,174.6,0.6,0,0,0,0,0,0,0,4.2,38.4,88.3,132.1,163.8,174.6,169,148,111.4,65,17.9,0.6,0,0,0,0,0
2022-02-28,1,728.3,30.346,134.9,0,134.9,0.1,0,0,0,0,0,0,0,3.2,30.5,56.5,85.1,89.6,134.9,107.4,63.5,95.8,49.4,12.3,0.1,0,0,0,0,0
2022-03-01,1,652.4,27.183,150.3,0,150.3,0.7,0,0,0,0,0,0,0,1.1,10.8,21.5,17.6,35.2,79.8,144.9,150.3,106.1,65.5,18.9,0.7,0,0,0,0,0
2022-03-02,1,1179.8,49.158,181.6,0,181.6,0.8,0,0,0,0,0,0,0,5.9,45.4,96.7,142.1,171.9,181.6,174.2,152.3,118.2,69.8,20.9,0.8,0,0,0,0,0
2022-03-03,1,1148.9,47.871,173.4,0,173.4,1,0,0,0,0,0,0,0,7.1,47.3,94.4,135,165.4,173.4,170.9,151.1,114.4,67.8,21.1,1,0,0,0,0,0
2022-03-04,1,625.2,26.05,146.2,0,146.2,0.6,0,0,0,0,0,0,0,1.4,15.5,19,94.7,141.8,146.2,111,31.2,22.3,26.8,14.7,0.6,0,0,0,0,0
2022-03-05,1,1185.8,49.408,186.5,0,186.5,0.9,0,0,0,0,0,0,0,6.6,44.3,95.3,143.2,175.8,186.5,168.9,145.3,122.9,73,23.1,0.9,0,0,0,0,0
2022-03-06,1,1238.3,51.596,186.9,0,186.9,1.2,0,0,0,0,0,0,0,7.3,48.8,103.4,148.4,178.6,186.9,182.6,161.2,122.7,74,23.2,1.2,0,0,0,0,0
2022-03-07,1,897.2,37.383,149.2,0,149.2,0.5,0,0,0,0,0,0,0,7.7,36.1,84.1,124.8,145.2,148.7,149.2,104.7,33.4,46.5,16.3,0.5,0,0,0,0,0
2022-03-08,1,883.7,36.821,156.6,0,156.6,1.4,0,0,0,0,0,0,0,2.5,25.6,83.1,97,84.3,113.9,156.6,139.9,108.4,48.2,22.8,1.4,0,0,0,0,0
2022-03-09,1,1049.7,43.738,168.1,0,168.1,2.8,0,0,0,0,0,0,0,2.8,24.7,74.8,117.4,151.6,168.1,163.8,145.3,109.6,64.9,23.7,3,0,0,0,0,0
2022-03-10,1,957.7,39.904,146.1,0,146.1,1.6,0,0,0,0,0,0,0,6.9,42.4,86.3,119.8,144.2,146.1,128.6,117.3,91.8,51.6,21.1,1.6,0,0,0,0,0
2022-03-11,1,808.9,33.704,156.3,0,156.3,0.5,0,0,0,0,0,0,0,0.5,5,20,68.9,118.1,154.5,156.3,133.5,91,41.7,18.1,1.3,0,0,0,0,0
2022-03-12,1,660.5,27.521,129.7,0,129.7,0.1,0,0,0,0,0,0,0,8.1,23.7,43,81.8,129.7,120.2,93.9,80.8,52.1,21.6,5.5,0.1,0,0,0,0,0
2022-03-13,1,224.2,9.342,45.5,0,45.5,0.2,0,0,0,0,0,0,0,0.3,2.7,9.8,15.2,23.5,21.8,45.5,38.7,43.2,17.7,5.6,0.2,0,0,0,0,0
2022-03-14,1,101.1,4.213,27.9,0,27.9,1.7,0,0,0,0,0,0,0,2.4,7.3,20,27.9,11.4,3.5,1.7,5.4,7.5,9.7,4.3,0,0,0,0,0,0
2022-03-15,1,1132.7,47.196,180.2,0,180.2,1.9,0,0,0,0,0,0,0,14.1,53.3,86.9,134.2,166.9,180.2,172.4,152.4,97.5,46.1,26.8,1.9,0,0,0,0,0
2022-03-16,1,1072.1,44.671,172.5,0,172.5,0.1,0,0,0,0,0,0,0.1,13.6,45.2,82.2,121.5,161.2,172.5,167.1,146.2,97,46.2,17.8,1.5,0,0,0,0,0
2022-03-17,1,537.8,22.408,137.9,0,137.9,0.1,0,0,0,0,0,0,0,2.8,14.2,38.5,82.3,137.9,84.2,76.9,37.9,34.2,21.2,7.6,0.1,0,0,0,0,0
2022-03-18,1,295.5,12.313,63,0,63,2.1,0,0,0,0,0,0,0,3.6,15.4,25.9,33.9,63,39.3,27.3,38.1,22.2,12.5,12.2,2.1,0,0,0,0,0
2022-03-19,1,284.6,11.858,49.5,0,49.5,0.2,0,0,0,0,0,0,0,0.2,4.4,8.4,11.3,22.6,49.5,37,35.6,47.8,49,16.7,2.1,0,0,0,0,0
2022-03-20,1,1146,47.75,163.5,0,163.5,0.1,0,0,0,0,0,0,0.1,10,32.1,90.4,133.9,160,152.6,163.5,157.2,131.4,79.7,31.9,3.2,0,0,0,0,0
2022-03-21,1,993.8,41.408,159.3,0,159.3,0.2,0,0,0,0,0,0,0.2,13.7,58.7,106.6,149.9,149.9,159.3,144.8,93,65.1,34.1,17.1,1.4,0,0,0,0,0
2022-03-22,1,1296.3,54.013,192.1,0,192.1,0.4,0,0,0,0,0,0,0.4,17.4,61.8,112.9,153.8,183,192.1,183.9,161.2,120.6,75.7,30,3.5,0,0,0,0,0
2022-03-23,1,425.3,17.721,59.4,0,59.4,0.6,0,0,0,0,0,0,0,2.3,18.8,53.5,56.9,28.3,32.7,52.9,57.4,59.4,43.2,19.3,0.6,0,0,0,0,0
2022-03-24,1,366.2,15.258,72.5,0,72.5,1.2,0,0,0,0,0,0,0,3.7,10.9,16.5,20.5,27.7,38.3,57.7,68.5,72.5,35.3,13.4,1.2,0,0,0,0,0
2022-03-25,1,385.2,16.05,52.3,0,52.3,0.2,0,0,0,0,0,0,0.3,16.5,48.3,39.7,50.7,34.2,49.1,39.4,52.3,22.9,22,9.6,0.2,0,0,0,0,0
2022-03-26,1,669.3,27.888,178.4,0,178.4,3.3,0,0,0,0,0,0,0,0,6.6,20.2,70.6,72.6,38.9,109.4,178.4,83.3,63.7,22.3,3.3,0,0,0,0,0
2022-03-27,1,1282.7,53.446,190.7,0,190.7,1.7,0,0,0,0,0,0,1.7,20.6,65.6,110.3,113.5,145.2,190.2,190.7,177.9,140.7,88.8,34.5,3,0,0,0,0,0
2022-03-28,1,1416.2,59.008,203.8,0,203.8,1.3,0,0,0,0,0,0,1.3,25.3,66.5,123.4,168.8,194.9,203.8,195.9,175.7,137.1,86.2,33.4,3.9,0,0,0,0,0
2022-03-29,1,1331.4,55.475,191.5,0,191.5,1.4,0,0,0,0,0,0,1.4,23,70.2,114.7,163.5,189.1,191.5,189.4,161.1,119.9,72.7,30.3,4.6,0,0,0,0,0
2022-03-30,1,472.5,19.688,108.8,0,108.8,1.2,0,0,0,0,0,0,1.2,21.3,36.3,64.4,108.8,85.9,34.2,18.9,25.2,44.4,12.9,16.5,2.5,0,0,0,0,0
2022-03-31,1,913.4,38.058,158.3,0,158.3,0.4,0,0,0,0,0,0,0.4,8.1,44.3,70.6,92.3,137.8,158.3,122.9,91.2,95.8,57.2,27.6,6.9,0,0,0,0,0
2022-04-01,1,1397.9,58.246,202.3,0,202.3,3.6,0,0,0,0,0,0,3.6,28.1,72.9,126.4,167.2,192,202.3,182.6,165.3,135,84.5,33.6,4.4,0,0,0,0,0
2022-04-02,1,1391.5,57.979,195.4,0,195.4,2.1,0,0,0,0,0,0,2.1,26.6,75.5,124.7,168.1,189.9,195.4,187,167.8,132.6,83.3,32.5,6,0,0,0,0,0
2022-04-03,1,1386.4,57.767,194.7,0,194.7,2.2,0,0,0,0,0,0,2.2,26.7,73.9,122.4,165.3,188.4,194.7,188,168.9,131.7,84.9,34.5,4.8,0,0,0,0,0
2022-04-04,1,1409.2,58.717,197.3,0,197.3,2.6,0,0,0,0,0,0,2.6,28.7,75.9,124.9,167.7,188.3,197.3,192.1,170.8,133.9,86.8,35.2,5,0,0,0,0,0
2022-04-05,1,1226.3,51.096,171.6,0,171.6,2.8,0,0,0,0,0,0,2.8,25.5,65.1,103.6,146,166.3,171.6,169.3,156.3,110.2,70.2,33.1,6.3,0,0,0,0,0
2022-04-06,1,1322.9,55.121,194.5,0,194.5,2.6,0,0,0,0,0,0,2.6,25.2,64.9,121.2,163.9,189.8,194.5,171.9,152.6,122.6,75.9,32.3,5.5,0,0,0,0,0
2022-04-07,1,1401.2,58.383,200.5,0,200.5,0.7,0,0,0,0,0,0,0.7,20.1,71,125.5,168.4,192.5,200.5,192.7,172.4,134.5,83,34.7,5.2,0,0,0,0,0
2022-04-08,1,1393.8,58.075,194.8,0,194.8,3.3,0,0,0,0,0,0,3.3,31,77.5,124.7,166.9,189.7,194.8,187.5,167.5,129.6,82.2,33.8,5.3,0,0,0,0,0
2022-04-09,1,1224.9,51.038,184.2,0,184.2,0.2,0,0,0,0,0,0,0.2,4.9,34.5,108.5,150.2,176.2,184.2,177.9,155.1,120.7,74.8,31.7,6,0,0,0,0,0
2022-04-10,1,1334.7,55.613,188,0,188,3.4,0,0,0,0,0,0,3.4,27.6,72.3,118.9,158.5,180.7,188,181.7,161.1,124.5,78.7,33.5,5.8,0,0,0,0,0
2022-04-11,1,1306.2,54.425,188.9,0,188.9,3,0,0,0,0,0,0,3,20,63.8,119.7,151.1,184,188.9,179.8,158.8,122.1,76.3,32.6,6.1,0,0,0,0,0
2022-04-12,1,925.6,38.567,189,0,189,0.1,0,0,0,0,0,0,0.3,8.8,38.4,59.3,80.4,136.6,189,146.3,153,97.6,13.6,2.2,0.1,0,0,0,0,0
2022-04-13,1,289,12.042,46,0,46,1.1,0,0,0,0,0,0,0,5.7,13.4,21.8,29.1,32.1,39.5,46,43.8,34.4,14.5,7.6,1.1,0,0,0,0,0
2022-04-14,1,611.3,25.471,153.8,0,153.8,0.1,0,0,0,0,0,0,0.1,8.8,18.3,23.7,39.2,42.9,68.4,103.3,153.8,79.2,42,24.7,6.9,0,0,0,0,0
2022-04-15,1,1444.1,60.171,201.5,0,201.5,4.5,0,0,0,0,0,0,4.5,34.9,86.1,129.8,169.1,193.1,201.5,195.4,171.7,134.8,81.1,34.7,7.4,0,0,0,0,0
2022-04-16,1,1475.8,61.492,202.5,0,202.5,5.3,0,0,0,0,0,0,5.3,35.9,86.3,132.5,171.2,195.5,202.5,199.5,178.7,137.6,86.9,37.5,6.4,0,0,0,0,0
2022-04-17,1,1445.8,60.242,199.9,0,199.9,6.1,0,0,0,0,0,0,6.1,38.4,86.7,132.4,171.3,193.6,199.9,194.1,170.7,130.7,78.3,37,6.6,0,0,0,0,0
2022-04-18,1,1186.7,49.446,188.6,0,188.6,2.2,0,0,0,0,0,0,2.2,16.1,39.1,66.6,119.1,155.4,188.6,184.4,164.9,126.6,80.4,35.3,8,0,0,0,0,0
2022-04-19,1,1386.4,57.767,192,0,192,6.6,0,0,0,0,0,0,6.6,35.3,78.3,122.7,162.6,186.6,192,186.4,164.4,128.1,79.7,36,7.7,0,0,0,0,0
2022-04-20,1,1425.2,59.383,197.6,0,197.6,7.1,0,0,0,0,0,0,7.1,39.3,84.9,129.2,168.6,191.7,197.6,189.1,165.6,127.6,81.2,35.7,7.6,0,0,0,0,0
2022-04-21,1,1228.8,51.2,172.7,0,172.7,6.5,0,0,0,0,0,0,6.5,23.6,58.9,109.6,155,168.5,159.1,172.7,144.5,112.3,73.6,34.6,9.9,0,0,0,0,0
2022-04-22,1,193.7,8.071,28.4,0,28.4,1.1,0,0,0,0,0,0,1.1,15.9,15.1,9.1,12.6,20.1,15.9,21.7,28.4,22.4,19.3,10.7,1.4,0,0,0,0,0
2022-04-23,1,1194.2,49.758,165.6,0,165.6,0.2,0,0,0,0,0,0,8.5,35.4,63.4,98.8,123.8,155.9,162.4,165.6,141.4,113.2,75,38.6,12,0.2,0,0,0,0
2022-04-24,1,976.6,40.692,162.2,0,162.2,0.3,0,0,0,0,0,0,0.3,7.1,23.1,66,97.1,114.3,114.3,162.2,153.5,121.5,76,34.2,7,0,0,0,0,0
2022-04-25,1,472.2,19.675,96,0,96,0.5,0,0,0,0,0,0,0.5,7.7,19.6,26.4,43.3,46.9,89.1,96,62.7,43.4,25.8,9.6,1.2,0,0,0,0,0
2022-04-26,1,1319.2,54.967,183.5,0,183.5,0.1,0,0,0,0,0,0,3.8,38.2,85.5,125.9,161.5,181.4,183.5,150.9,146.3,114.5,79.6,38,10,0.1,0,0,0,0
2022-04-27,1,1410.9,58.788,191.6,0,191.6,0.1,0,0,0,0,0,0,8.8,38.8,84.4,129.7,166.3,186.6,191.6,185.8,164.1,126.5,81.3,37.5,9.4,0.1,0,0,0,0
2022-04-28,1,1144.7,47.696,172.3,0,172.3,0.1,0,0,0,0,0,0.1,9.3,36.2,77.7,118.4,153,170.6,172.3,169.7,112.7,52.6,46.6,21.9,3.6,0,0,0,0,0
2022-04-29,1,730.4,30.433,170.3,0,170.3,2.4,0,0,0,0,0,0,0,2.4,37.7,21.1,71.9,163.7,170.3,113.6,59.4,43.6,27.7,13.3,5.7,0,0,0,0,0
2022-04-30,1,943.5,39.313,178.8,0,178.8,0.2,0,0,0,0,0,0,5.4,28.4,63.2,88.6,148.5,178.8,94.4,140.2,79,44.7,28.9,30.9,12.3,0.2,0,0,0,0
2022-05-01,1,1522.7,63.446,209.6,0,209.6,0.1,0,0,0,0,0,0,8.5,44.8,97.2,143.3,182.1,202.2,209.6,201.6,176.6,134.7,73.3,37.8,10.9,0.1,0,0,0,0
2022-05-02,1,1467.2,61.133,197,0,197,0.3,0,0,0,0,0,0,11.6,50.6,95,134.6,175.7,195.5,197,175.2,173.6,119.9,88,41.3,8.9,0.3,0,0,0,0
2022-05-03,1,1511.2,62.967,204.5,0,204.5,0.1,0,0,0,0,0,0.1,8.3,45,98,142.7,179.4,198.9,204.5,195.2,171.3,132.2,86.4,40.3,8.7,0.2,0,0,0,0
2022-05-04,1,1439.5,59.979,194.3,0,194.3,0.3,0,0,0,0,0,0,8.6,42.9,91.4,132.8,168.2,187.9,194.3,186.8,164,128.9,84.4,39.5,9.5,0.3,0,0,0,0
2022-05-05,1,1533.6,63.9,207.1,0,207.1,0.1,0,0,0,0,0,0.1,7.9,45.2,98.2,144.1,182.5,202.2,207.1,198.4,174,136.1,89.8,37.9,9.2,0.9,0,0,0,0
2022-05-06,1,1164.9,48.538,177.5,0,177.5,0.3,0,0,0,0,0,0.3,15,43.5,84.7,136.1,177.5,146.1,141.8,76.7,81.3,124.5,78.8,42.4,15.2,1,0,0,0,0
2022-05-07,1,1292,53.833,206.3,0,206.3,0.1,0,0,0,0,0,0,0.4,6.8,32.9,72.4,152.2,189.5,206.3,199.9,167.2,126.7,87.4,37.2,13,0.1,0,0,0,0
2022-05-08,1,332.3,13.846,49.8,0,49.8,0.1,0,0,0,0,0,0,2.9,14,31,36.5,45.4,41.1,49.8,37.8,34.3,24.8,12.1,2.5,0.1,0,0,0,0,0
2022-05-09,1,1563.2,65.133,208.5,0,208.5,0.4,0,0,0,0,0,0.4,7.9,46.7,102,146.4,183.2,203.3,208.5,202.3,177.4,139.3,91.5,44.5,9.3,0.5,0,0,0,0
2022-05-10,1,1507.4,62.808,205.8,0,205.8,0.1,0,0,0,0,0,0.1,10.3,39.1,92.5,146.5,184.9,202.6,205.8,200.3,176.3,134.3,68,33.2,13.3,0.2,0,0,0,0
2022-05-11,1,1385.7,57.738,185.7,0,185.7,0.2,0,0,0,0,0,0.2,8.8,44.8,97.9,140.4,175.2,185.7,176.8,177.6,146.7,113.7,68.9,37.4,11.4,0.2,0,0,0,0
2022-05-12,1,1460.6,60.858,194.8,0,194.8,0.4,0,0,0,0,0,0.4,12.4,41.2,89.1,133.5,174.3,187.3,194.8,190,166.8,130.5,87,40.6,12,0.7,0,0,0,0
2022-05-13,1,1276.6,53.192,195,0,195,0.1,0,0,0,0,0,0.1,8,44.7,96.9,141,175.7,195,168.4,132.9,102,86.5,77,39.7,8,0.7,0,0,0,0
2022-05-14,1,1149.1,47.879,148.4,0,148.4,0.4,0,0,0,0,0,0.4,9.3,47.5,100.7,126,125.5,109.2,142.2,148.4,106.2,102.1,80.2,38.7,12,0.7,0,0,0,0
2022-05-15,1,1565.1,65.213,209.8,0,209.8,0.4,0,0,0,0,0,0.4,7.8,48.5,103.1,147.7,182.8,200.8,209.8,198.8,177.2,140.8,94.6,44,8.2,0.6,0,0,0,0
2022-05-16,1,1497.4,62.392,200.8,0,200.8,0.6,0,0,0,0,0,0.6,8.9,46.3,99.2,141.7,175.9,194.4,200.8,186.6,168.7,132.3,88,42.1,11.2,0.7,0,0,0,0
2022-05-17,1,1427.1,59.463,190.5,0,190.5,0.8,0,0,0,0,0,0.8,13,43.7,91.1,132.8,167.9,186.4,190.5,183.2,160.2,123.6,81.6,39.7,11.7,0.9,0,0,0,0
2022-05-18,1,989.4,41.225,170.9,0,170.9,0.1,0,0,0,0,0,0.3,17.6,1.5,0.1,11.5,96,149.4,170.9,160.6,130.6,116.7,83,39,11.3,0.9,0,0,0,0
2022-05-19,1,1091.7,45.488,137.2,0,137.2,0.5,0,0,0,0,0,1.2,13.5,42.6,90.9,126.2,137,125,130.7,137.2,92,81.5,63.2,36.8,13.4,0.5,0,0,0,0
2022-05-20,1,1364.3,56.846,192.3,0,192.3,0.6,0,0,0,0,0,0.7,12.6,32.1,73.5,129.1,149.6,183.7,192.3,169.4,154.9,123.3,83.7,44.3,14.5,0.6,0,0,0,0
2022-05-21,1,907.1,37.796,118.5,0,118.5,0.4,0,0,0,0,0,0.4,12.3,34,44.6,67.4,118.5,87.8,66.9,95,118.5,116,90,42.5,12.5,0.7,0,0,0,0
2022-05-22,1,1076.7,44.863,173.5,0,173.5,1.1,0,0,0,0,0,0,4.7,18.4,51.2,108.7,139.8,130.1,173.5,109.8,93,127.3,80.9,25.7,12.5,1.1,0,0,0,0
2022-05-23,1,1395.6,58.15,188.2,0,188.2,1.1,0,0,0,0,0,1.1,14,42.1,86.1,125.3,160.4,180.4,188.2,179.4,153.7,124.5,85.2,41.4,12.6,1.2,0,0,0,0
2022-05-24,1,1460.4,60.85,197.6,0,197.6,1.2,0,0,0,0,0,1.4,15.8,46.6,91.9,139.4,172.1,190.3,197.6,184.6,158.2,122.1,86.9,41.9,10.4,1.2,0,0,0,0
2022-05-25,1,1093.8,45.575,152.7,0,152.7,0.5,0,0,0,0,0,0.5,12.7,43.4,95.6,95.8,127.5,144.7,112.9,136.1,152.7,91.9,60,16.8,3.2,0,0,0,0,0
